37,Northern Iowa,20-10,0.5804,17.6,8,0.6875,0.5548,0.5242,74,0.5446,42,0.5751,,
38,UCLA,18-10,0.5803,15.6,9.2,0.629,0.571,0.55,35,0.564,35,0.5837,,
39,Miami-Ohio,18-10,0.5797,15.2,6.4,0.7037,0.5474,0.5202,83,0.5383,58,0.5645,,
40,Minnesota,21-10,0.5783,17.4,9.6,0.6444,0.5618,0.5454,47,0.5563,30,0.5866,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
41,Stanford,18-12,0.578,16,10.8,0.597,0.5791,0.5567,24,0.5716,41,0.5787,,
42,Texas,19-10,0.5779,15,8.4,0.641,0.5613,0.548,46,0.5569,39,0.5814,,
43,Iowa,21-11,0.5775,17,9.8,0.6343,0.5615,0.5526,43,0.5585,36,0.5829,,
44,Creighton,23-10,0.5758,21.4,10,0.6815,0.5477,0.5262,78,0.5406,40,0.5797,,
45,Wichita St,20-9,0.5757,18.8,8.2,0.6963,0.5368,0.5328,88,0.5355,44,0.574,,
46,Buffalo,22-9,0.5736,20.4,7.4,0.7338,0.5222,0.516,111,0.5201,52,0.5675,,
47,UL Lafayette,19-10,0.5711,17,6.8,0.7143,0.5269,0.5162,107,0.5233,72,0.5563,,
48,Ohio,21-10,0.5693,17.4,6.8,0.719,0.5211,0.5159,114,0.5194,67,0.5589,,
49,UAB,21-10,0.5692,19.4,9.2,0.6783,0.5344,0.5298,92,0.5329,49,0.569,,
50,Utah St,24-7,0.5667,20.8,5.4,0.7939,0.4935,0.486,169,0.491,62,0.5618,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
51,Ohio State,20-12,0.5667,14.8,9.6,0.6066,0.5588,0.5426,55,0.5534,47,0.5713,,
52,SMS,18-12,0.5657,14.8,10,0.5968,0.569,0.528,49,0.5554,54,0.5665,,
53,DePaul,19-10,0.565,15,8,0.6522,0.5416,0.5247,86,0.536,56,0.5658,,
54,Northeastern,21-9,0.5646,20.2,7.4,0.7319,0.5199,0.4866,132,0.5088,71,0.5566,,
55,Pennsylvania,20-8,0.5644,18.8,5.6,0.7705,0.4932,0.5009,157,0.4958,81,0.5504,,
56,George Washington,22-7,0.5639,21.2,6.6,0.7626,0.4941,0.5047,156,0.4976,60,0.5629,,
57,Maryland,16-12,0.5637,12,10.4,0.5357,0.5884,0.542,23,0.573,45,0.5726,,
58,Wis-Milwaukee,22-5,0.5631,22,4.2,0.8397,0.4569,0.499,221,0.471,70,0.5569,,
59,Rice,17-11,0.5626,14.6,9.4,0.6083,0.5642,0.5137,69,0.5474,61,0.5623,,
60,Indiana,15-13,0.5617,11,11,0.5,0.5954,0.5557,13,0.5822,48,0.5706,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
61,Kent St,18-12,0.5611,15.6,9.2,0.629,0.5492,0.517,82,0.5385,76,0.5539,,
62,Iowa State,18-11,0.5608,14.4,9.4,0.605,0.5414,0.5554,73,0.546,57,0.5647,,
63,North Carolina St,19-13,0.5606,17,13,0.5667,0.5573,0.561,42,0.5585,53,0.5673,,
64,Bucknell,22-9,0.5596,20.4,6.6,0.7556,0.5012,0.4802,164,0.4942,82,0.5481,,
65,Saint Joseph's,19-11,0.558,17.8,9.8,0.6449,0.5384,0.5105,97,0.5291,73,0.5551,,
66,Holy Cross,24-6,0.5574,23.2,6,0.7945,0.4782,0.4786,204,0.4784,68,0.5588,,
67,New Mexico,25-6,0.557,20.2,4.4,0.8211,0.4433,0.5201,227,0.4689,78,0.5533,,
68,Arizona St,18-13,0.5563,14.4,12.6,0.5333,0.5745,0.5429,36,0.564,50,0.5681,,
69,Miami-Florida,16-12,0.556,13.6,12.4,0.5231,0.5814,0.5383,33,0.567,51,0.5681,,
70,Akron,18-10,0.5545,14.8,7.2,0.6727,0.5172,0.5108,118,0.5151,84,0.547,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
71,Texas A&M,17-9,0.5545,12.6,7.4,0.63,0.5253,0.5373,95,0.5293,66,0.5604,,
72,Missouri,16-16,0.5542,10.8,14.4,0.4286,0.6187,0.5506,3,0.596,46,0.572,,
73,Notre Dame,17-11,0.5541,13.4,10.2,0.5678,0.5508,0.5469,67,0.5495,59,0.5639,,
74,Vanderbilt,18-13,0.5537,12.4,11,0.5299,0.5689,0.5469,38,0.5616,55,0.5664,,
75,Western Kentucky,20-8,0.5531,17.2,6,0.7414,0.4824,0.5063,171,0.4904,87,0.5464,,
76,Hofstra,21-8,0.553,21,6.8,0.7554,0.4797,0.497,185,0.4855,89,0.5452,,
77,Georgetown,17-12,0.5517,14.6,12,0.5489,0.5546,0.5487,58,0.5526,63,0.561,,
78,Davidson,18-8,0.5517,18.4,8,0.697,0.5102,0.4892,143,0.5032,80,0.5505,,
79,Ark-Little Rock,15-10,0.5516,12.6,7.2,0.6364,0.5304,0.5093,106,0.5234,94,0.5425,,
80,Virginia,14-15,0.5514,10.8,13.4,0.4463,0.6012,0.5569,7,0.5865,65,0.5605,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
81,Oregon,14-13,0.5502,11.6,12.2,0.4874,0.5854,0.5427,25,0.5712,69,0.558,,
82,Winthrop,24-5,0.5495,22.4,3.4,0.8682,0.4263,0.4773,291,0.4433,97,0.5394,,
83,Houston,18-13,0.5494,14.8,10.2,0.592,0.54,0.5258,89,0.5353,86,0.5466,,
84,Boston U,20-8,0.5492,20,6.8,0.7463,0.4808,0.489,195,0.4835,96,0.5412,,
85,Drexel,17-11,0.5489,17.4,9.4,0.6493,0.5264,0.4935,117,0.5154,98,0.5383,,
86,San Francisco,16-13,0.5485,13.2,10.6,0.5546,0.5604,0.5187,71,0.5465,83,0.5478,,
87,Clemson,16-15,0.5459,13.2,14.2,0.4818,0.5749,0.5521,32,0.5673,75,0.5545,,
88,Marquette,18-11,0.5456,14,11,0.56,0.5464,0.5299,77,0.5409,64,0.5608,,
89,VCU,19-12,0.545,16.2,10.4,0.609,0.5395,0.492,105,0.5236,88,0.546,,
90,South Carolina,15-13,0.5438,10.2,10.6,0.4904,0.5701,0.5445,39,0.5616,74,0.5551,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
91,TCU,18-13,0.5419,14,10.6,0.5691,0.5404,0.5179,93,0.5329,90,0.5448,,
92,UNLV,15-13,0.541,14.2,13,0.5221,0.5597,0.5227,70,0.5473,93,0.5444,,
93,Providence,13-17,0.5407,11.4,17.8,0.3904,0.6108,0.5506,6,0.5908,79,0.5514,,
94,Washington St,16-Dec,0.5406,12,14.4,0.4545,0.576,0.556,29,0.5693,103,0.5341,,
95,Niagara,20-9,0.5404,16.8,5.4,0.7568,0.461,0.4831,231,0.4683,121,0.5237,,
96,Temple,16-13,0.5387,15.2,12.2,0.5547,0.5377,0.5248,90,0.5334,100,0.538,,
97,Kansas St,15-12,0.5387,11.4,11.6,0.4957,0.5519,0.5553,57,0.553,77,0.5536,,
98,Western Michigan,18-12,0.5386,16.8,10,0.6269,0.5073,0.513,130,0.5092,106,0.5319,,
99,Colorado,13-16,0.5386,11.4,14.8,0.4351,0.5847,0.5498,22,0.5731,95,0.5419,,
100,Arkansas,18-12,0.5385,13.6,10.4,0.5667,0.5283,0.5307,96,0.5291,85,0.5468,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
101,Denver,18-10,0.5382,16.4,7.2,0.6949,0.4749,0.508,183,0.4859,118,0.5252,,
102,Oral Roberts,24-7,0.5378,23.6,6.2,0.7919,0.4387,0.4818,266,0.4531,105,0.5334,,
103,UNC Wilmington,19-10,0.5368,17.4,7.6,0.696,0.4771,0.4971,193,0.4838,114,0.5266,,
104,Oregon St,17-14,0.5361,13,10.4,0.5556,0.5188,0.5515,94,0.5297,102,0.5344,,
105,Toledo,15-13,0.5348,12.2,9.4,0.5648,0.5274,0.5197,101,0.5248,113,0.5275,,
106,Tennessee,14-17,0.5318,10.8,16.2,0.4,0.5938,0.5395,20,0.5757,91,0.5447,,
107,Bowling Green,17-11,0.5308,15,9.4,0.6148,0.4962,0.5162,144,0.5029,108,0.5289,,
108,UCF,21-8,0.5307,19.8,7.2,0.7333,0.4627,0.4642,246,0.4632,109,0.5284,,
109,Memphis,19-15,0.5297,15.8,15.8,0.5,0.5415,0.536,80,0.5397,92,0.5444,,
110,CS Northridge,17-13,0.529,16.6,10.2,0.6194,0.5051,0.4862,152,0.4988,134,0.5158,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,Nebraska,14-14,0.5283,11.6,13.6,0.4603,0.5556,0.5417,62,0.551,99,0.5382,,
112,Virginia Tech,15-13,0.527,11.4,11,0.5089,0.5299,0.5394,91,0.5331,104,0.5337,,
113,CS Fullerton,18-10,0.5262,17.2,8.4,0.6719,0.4763,0.4803,205,0.4777,130,0.519,,
114,Air Force,17-12,0.5259,14.2,8.4,0.6283,0.4805,0.5144,166,0.4918,135,0.5154,,
115,SE Louisiana,19-8,0.5229,18.6,6,0.7561,0.4355,0.4645,285,0.4452,142,0.5098,,
116,Eastern Kentucky,19-8,0.5221,18.6,5.6,0.7686,0.4221,0.4756,293,0.4399,148,0.5059,,
117,Ball State,14-13,0.522,11.6,11,0.5133,0.5301,0.5147,100,0.525,122,0.5234,,
118,Princeton,14-13,0.5217,13.2,10.2,0.5641,0.5149,0.4929,135,0.5075,141,0.5103,,
119,Northwestern,15-16,0.5216,10.6,14,0.4309,0.5559,0.5438,59,0.5519,101,0.5349,,
120,Illinois St,16-13,0.5213,14.4,12.2,0.5414,0.5052,0.5336,121,0.5147,119,0.5239,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
121,Wyoming,15-13,0.5212,11.8,11,0.5175,0.5273,0.5127,108,0.5224,116,0.5258,,
122,San Diego,14-13,0.5211,12,11.4,0.5128,0.5224,0.527,103,0.5239,123,0.5226,,
123,Rider,18-11,0.5211,18,9.8,0.6475,0.484,0.4689,202,0.479,138,0.5144,,
124,Middle Tenn St,17-12,0.5209,15.4,10.8,0.5878,0.4964,0.5029,154,0.4986,126,0.5205,,
125,Pepperdine,16-14,0.5207,14,12,0.5385,0.5094,0.5256,120,0.5148,129,0.5194,,
126,Dayton,18-11,0.5205,15.2,10.2,0.5984,0.4897,0.5042,162,0.4945,115,0.5261,,
127,Southern California,17-Dec,0.5195,10.4,15.8,0.3969,0.5657,0.5497,41,0.5604,120,0.5237,,
128,California,13-16,0.5183,11.4,17.2,0.3986,0.5625,0.5497,45,0.5582,107,0.5307,,
129,Delaware St,19-13,0.5182,17.8,9,0.6642,0.4769,0.4548,224,0.4695,154,0.5006,,
130,Northwestern St,17-12,0.5176,15,9.6,0.6098,0.4922,0.4765,180,0.4869,140,0.5117,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
131,Hawaii,16-13,0.5163,11.6,11.4,0.5043,0.5242,0.5126,110,0.5203,110,0.5282,,
132,Santa Clara,14-16,0.5163,12.8,15.2,0.4571,0.544,0.52,87,0.536,131,0.5187,,
133,Seton Hall,16-Dec,0.5157,9.6,15.6,0.381,0.5704,0.541,40,0.5606,112,0.5276,,
134,Florida St,19-Nov,0.5156,9,18.6,0.3261,0.5935,0.5491,16,0.5787,117,0.5257,,
135,Chattanooga,17-10,0.515,15.8,8.4,0.6529,0.4634,0.4803,226,0.4691,143,0.5092,,
136,Massachusetts,16-12,0.5142,12.8,12,0.5161,0.5123,0.5159,124,0.5135,111,0.528,,
137,Auburn,14-17,0.513,12,17,0.4138,0.5491,0.5401,72,0.5461,124,0.5225,,
138,UNC Greensboro,15-12,0.513,13.4,8.8,0.6036,0.4819,0.4844,196,0.4827,153,0.5009,,
139,Xavier,17-12,0.512,13.4,11.2,0.5447,0.4936,0.5159,149,0.5011,125,0.5223,,
140,Mississippi,14-17,0.5112,11.6,16.2,0.4173,0.5485,0.5307,75,0.5425,128,0.5198,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
141,Murray St,15-11,0.5096,14.2,9.8,0.5917,0.4837,0.4791,197,0.4822,147,0.5059,,
142,Bradley,13-15,0.5093,8.6,11.8,0.4216,0.5467,0.5224,81,0.5386,127,0.52,,
143,American,16-12,0.5089,14.8,9.6,0.6066,0.4714,0.4861,209,0.4763,155,0.5001,,
144,Rutgers,19-Sep,0.5083,7.4,18.2,0.2891,0.5968,0.5507,14,0.5814,133,0.5164,,
145,Coll of Charleston,18-10,0.5083,14.8,8.8,0.6271,0.4654,0.4753,228,0.4687,139,0.5122,,
146,Wis-Green Bay,16-11,0.5075,15.2,10.2,0.5984,0.4725,0.4867,206,0.4772,146,0.506,,
147,Drake,13-16,0.5075,10.6,14.8,0.4173,0.5456,0.5214,84,0.5375,137,0.5152,,
148,SMU,13-14,0.5064,11,12,0.4783,0.5151,0.5173,116,0.5158,145,0.5072,,
149,Louisiana Tech,14-15,0.5063,12.8,13,0.4961,0.5092,0.5106,128,0.5097,149,0.503,,
150,Richmond,14-15,0.5056,12.4,12.6,0.496,0.5039,0.5189,131,0.5089,151,0.5023,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
151,Coppin St,14-15,0.5045,14.4,11.8,0.5496,0.5045,0.4596,173,0.4895,173,0.4878,,
152,Portland,14-15,0.5045,13.2,13.8,0.4889,0.5084,0.5122,129,0.5097,150,0.5029,,
153,Fresno St,15-14,0.5038,13.4,13.6,0.4963,0.5029,0.513,137,0.5063,144,0.509,,
154,George Mason,16-13,0.5011,14,11,0.56,0.4746,0.4952,198,0.4814,156,0.499,,
155,Illinois-Chicago,13-13,0.5007,11.8,11.4,0.5086,0.5023,0.4895,155,0.498,157,0.4985,,
156,Gardner-Webb,16-12,0.5003,14.4,9.2,0.6102,0.4557,0.4795,242,0.4637,164,0.4906,,
157,Michigan,13-18,0.4997,9.4,17.6,0.3481,0.5507,0.5492,66,0.5502,132,0.5175,,
158,Montana,16-12,0.4993,13.6,8.8,0.6071,0.4583,0.4735,245,0.4634,165,0.4904,,
159,Sam Houston,14-12,0.4979,12.8,9.6,0.5714,0.4745,0.4713,216,0.4734,168,0.4897,,
160,Georgia St,13-15,0.4963,12.2,12.2,0.5,0.504,0.4773,160,0.4951,174,0.4874,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
161,Tennessee St,16-Dec,0.4961,9.6,10.4,0.48,0.5132,0.478,146,0.5015,182,0.4833,,
162,Tennessee Tech,15-11,0.4958,12.6,7.4,0.63,0.4408,0.4715,271,0.451,185,0.4825,,
163,Arkansas St,13-13,0.4955,10.6,10.2,0.5096,0.4897,0.493,170,0.4908,159,0.4931,,
164,St. Peter's,15-13,0.4948,13.4,9.8,0.5776,0.4653,0.4711,234,0.4672,179,0.4843,,
165,St. John's,18-Sep,0.4939,5.4,16.4,0.2477,0.5954,0.5371,19,0.576,136,0.5153,,
166,Loyola Marymount,17-Nov,0.4931,10.2,15.4,0.3984,0.5267,0.5206,102,0.5246,162,0.4917,,
167,Lamar,14-11,0.4929,13.2,9.8,0.5739,0.4663,0.4651,238,0.4659,169,0.4894,,
168,IUPUI,14-13,0.4925,13.2,11,0.5455,0.4768,0.4708,213,0.4748,176,0.4857,,
169,Fairleigh Dickinson,19-12,0.4913,17.4,10.4,0.6259,0.4395,0.4605,283,0.4465,171,0.4881,,
170,South Florida,13-16,0.4908,10.6,14,0.4309,0.5071,0.5183,127,0.5108,158,0.4952,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
171,UMKC,14-12,0.4897,14,10.8,0.5645,0.4601,0.4741,239,0.4648,183,0.4832,,
172,TAMU-CC,16-8,0.4897,16,6.4,0.7143,0.3795,0.4855,324,0.4148,192,0.4778,,
173,Wright St,15-15,0.489,12.2,12.6,0.4919,0.4875,0.4891,177,0.4881,163,0.491,,
174,Maine,13-15,0.4883,13,13.4,0.4924,0.4876,0.4856,178,0.487,186,0.4813,,
175,Portland St,17-9,0.488,15,7,0.6818,0.4051,0.4599,315,0.4234,187,0.481,,
176,Detroit,13-16,0.4876,11,13.6,0.4472,0.5061,0.4912,148,0.5011,172,0.4879,,
177,Florida Intl,17-Dec,0.4873,10.4,16.2,0.391,0.5259,0.5063,112,0.5194,160,0.493,,
178,Fairfield,15-15,0.4863,14.6,13.8,0.5141,0.4761,0.4789,207,0.4771,184,0.4828,,
179,Purdue,21-Jul,0.485,4.6,20.6,0.1825,0.6045,0.5484,8,0.5858,152,0.5019,,
180,Appalachian St,15-12,0.4844,12.2,8,0.604,0.4268,0.4798,287,0.4445,203,0.4723,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
181,Saint Louis,21-Sep,0.4841,8.2,21.4,0.277,0.5698,0.5199,56,0.5532,167,0.4899,,
182,Hampton,17-13,0.4838,17,10.2,0.625,0.4278,0.4545,298,0.4367,207,0.4692,,
183,Georgia So,14-13,0.4836,12,9.8,0.5505,0.4537,0.4765,251,0.4613,199,0.4756,,
184,Northern Illinois,17-Nov,0.4836,9.4,13.4,0.4123,0.5068,0.5085,136,0.5073,190,0.4787,,
185,UC Irvine,15-13,0.4825,14.2,11.4,0.5547,0.4408,0.4937,260,0.4584,193,0.4778,,
186,San Diego St,18-Sep,0.482,8.2,18.4,0.3083,0.5525,0.5148,79,0.5399,170,0.4883,,
187,Manhattan,13-14,0.4816,10.6,10.4,0.5048,0.4727,0.4764,215,0.4739,197,0.4758,,
188,Binghamton,17-Dec,0.4814,9.6,15,0.3902,0.525,0.4851,126,0.5117,175,0.4872,,
189,Valparaiso,15-16,0.4809,13.8,14,0.4964,0.4692,0.4889,211,0.4758,191,0.4778,,
190,Yale,16-Nov,0.4809,9.4,13.6,0.4087,0.5162,0.4824,139,0.505,188,0.4806,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
191,Fordham,13-16,0.4808,10.6,13.6,0.438,0.4949,0.4956,159,0.4951,181,0.4834,,
192,Oakland,18-Nov,0.4802,10.6,14.8,0.4173,0.5082,0.487,147,0.5012,204,0.4707,,
193,Monmouth,16-13,0.4797,15.2,11.8,0.563,0.4457,0.4644,269,0.4519,194,0.4769,,
194,East Carolina,19-Jul,0.4796,5.8,17.4,0.25,0.5726,0.5232,48,0.5562,178,0.4844,,
195,Iona,15-16,0.4795,13,13.2,0.4962,0.4727,0.4764,214,0.4739,195,0.4764,,
196,Albany,13-15,0.4784,12.6,12.2,0.5081,0.4592,0.4871,230,0.4685,209,0.4674,,
197,Harvard,15-Dec,0.4782,10.4,12.6,0.4522,0.4936,0.4732,181,0.4868,196,0.4762,,
198,North Texas,14-Dec,0.4771,10.8,14,0.4355,0.4878,0.4975,168,0.491,180,0.4837,,
199,Furman,13-Dec,0.4768,10.4,10.6,0.4952,0.4646,0.4827,222,0.4707,202,0.473,,
200,Boise St,15-18,0.4768,12.2,16.8,0.4207,0.4912,0.5039,158,0.4954,177,0.4852,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
201,Indiana St,20-Nov,0.4767,7,16.8,0.2941,0.5421,0.5284,85,0.5375,161,0.4918,,
202,Birmingham Southern,15-14,0.4755,14.6,12.4,0.5407,0.4538,0.4535,264,0.4537,206,0.4696,,
203,St. Francis-PA,14-13,0.475,11.6,9.4,0.5524,0.4476,0.4526,274,0.4493,212,0.4666,,
204,Belmont,14-16,0.4747,12.4,14.4,0.4627,0.4814,0.4733,203,0.4787,198,0.4757,,
205,SE Missouri St,14-Nov,0.4746,10.6,12,0.469,0.4773,0.4749,208,0.4765,210,0.4674,,
206,South Carolina St,19-12,0.4744,20.2,10.8,0.6516,0.397,0.4518,321,0.4153,217,0.4647,,
207,New Orleans,17-Dec,0.4741,10,14.2,0.4132,0.489,0.5052,163,0.4944,201,0.4742,,
208,Mercer,14-12,0.4732,13.2,10.8,0.55,0.4358,0.4712,279,0.4476,205,0.4703,,
209,Loyola (Chicago),17-Dec,0.4726,11.6,15,0.4361,0.4836,0.4873,189,0.4848,211,0.4671,,
210,Cornell,14-Dec,0.4722,12,12,0.5,0.4563,0.4762,247,0.4629,220,0.4626,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
211,TX-San Antonio,13-Dec,0.4716,11.2,11,0.5045,0.456,0.4698,253,0.4606,213,0.4655,,
212,Georgia,20-Aug,0.4704,5.2,20,0.2063,0.5694,0.5363,44,0.5584,166,0.4902,,
213,Florida A&M,14-15,0.4689,13.6,11.8,0.5354,0.4433,0.4533,282,0.4467,233,0.4557,,
214,La Salle,19-Oct,0.4688,10.4,18.6,0.3586,0.5071,0.5024,138,0.5055,214,0.4654,,
215,Austin Peay,13-19,0.4688,11.4,16.6,0.4071,0.4989,0.4701,175,0.4893,208,0.4685,,
216,BYU,21-Jul,0.468,5.8,20.6,0.2197,0.5675,0.5173,63,0.5508,200,0.4756,,
217,Jacksonville,14-13,0.4665,13.6,12.2,0.5271,0.4346,0.4697,284,0.4463,218,0.4644,,
218,Evansville,17-Nov,0.464,7.4,15,0.3304,0.4996,0.5265,133,0.5086,189,0.4797,,
219,Troy,18-Nov,0.4633,11,16.4,0.4015,0.491,0.4698,190,0.4839,226,0.4578,,
220,Lipscomb,14-12,0.4631,11.6,9.2,0.5577,0.4128,0.4693,307,0.4316,224,0.4583,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
221,Wagner,13-17,0.4624,13.4,15,0.4718,0.4621,0.4537,255,0.4593,237,0.4528,,
222,Liberty,15-Dec,0.462,11.2,13,0.4628,0.4585,0.468,250,0.4617,230,0.4574,,
223,Weber St,13-16,0.4617,11,12.4,0.4701,0.462,0.4525,257,0.4588,232,0.4562,,
224,Robert Morris,13-15,0.4614,13,13.8,0.4851,0.4519,0.4569,265,0.4536,231,0.4562,,
225,Samford,13-13,0.4597,11.4,10.2,0.5278,0.4208,0.4693,297,0.437,238,0.4527,,
226,Alabama A&M,16-13,0.4591,15.6,10.6,0.5954,0.4011,0.4387,326,0.4136,244,0.4482,,
227,Penn State,23-Jun,0.4588,5.2,23.4,0.1818,0.5599,0.5338,61,0.5512,215,0.4651,,
228,Wofford,14-Oct,0.458,9.2,11.2,0.451,0.4467,0.4877,254,0.4604,240,0.4494,,
229,Brown,16-Dec,0.458,12.4,14.8,0.4559,0.4452,0.4857,258,0.4587,239,0.4512,,
230,Florida Atlantic,17-Oct,0.4577,11.6,17,0.4056,0.4745,0.4762,212,0.4751,243,0.4489,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
231,Delaware,20-Nov,0.4569,9.4,18,0.3431,0.4946,0.4954,161,0.4949,221,0.4599,,
232,UC Santa Barbara,18-Nov,0.4564,8.6,14.4,0.3739,0.4793,0.4932,192,0.4839,227,0.4578,,
233,Charleston Southern,16-Dec,0.4557,11.6,14.8,0.4394,0.4626,0.4581,252,0.4611,236,0.453,,
234,Stony Brook,17-Dec,0.4556,10,14.6,0.4065,0.4669,0.4823,220,0.472,229,0.4575,,
235,Marshall,22-Jun,0.4547,4.8,20,0.1935,0.5563,0.5126,76,0.5417,222,0.4599,,
