24,VCU,26-8,0.6099,23.2,7.6,0.7532,0.5760 (33),0.5344,41,0.5621,21,19,,
25,Creighton,27-7,0.6091,23.8,5.8,0.8041,0.5489 (87),0.5347,82,0.5442,,,,
26,UCLA,25-9,0.6088,21.4,9,0.7039,0.5935 (15),0.5442,20,0.5771,23,,,
27,Oklahoma St,24-8,0.6085,20,6.8,0.7463,0.5703 (46),0.547,39,0.5626,13,14,,
28,Middle Tenn St,28-5,0.6051,26,3.8,0.8725,0.5238 (121),0.5001,129,0.5159,,,,
29,St. Mary's,26-6,0.6048,23.6,5.6,0.8082,0.5462 (93),0.5185,96,0.5369,,23,,
30,San Diego St,20-10,0.6042,16.8,8,0.6774,0.5888 (21),0.5617,15,0.5798,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
31,Southern Miss,23-9,0.6039,22.6,6.6,0.774,0.5634 (55),0.5148,74,0.5472,,,,
32,Wisconsin,23-11,0.6036,19,9.8,0.6597,0.5992 (11),0.5563,12,0.5849,22,21,,
33,North Carolina St,24-10,0.6023,18.8,7.6,0.7121,0.5750 (35),0.547,33,0.5657,,,,
34,Minnesota,20-12,0.6001,15.2,9.6,0.6129,0.6133 (6),0.561,4,0.5958,,,,
35,Notre Dame,25-9,0.5981,19.8,7.8,0.7174,0.5634 (54),0.548,49,0.5583,24,24,,
36,Missouri,23-10,0.598,17,6.8,0.7143,0.5738 (38),0.5299,48,0.5592,,,,
37,Wichita St,26-8,0.596,22.8,6.8,0.7703,0.5436 (95),0.5266,91,0.5379,,,,
38,Colorado,21-11,0.5953,18.2,9.4,0.6594,0.5881 (23),0.5457,24,0.5739,,,,
39,Oklahoma,20-11,0.5946,17.2,9,0.6565,0.5882 (22),0.5455,23,0.574,,,,
40,Illinois,21-12,0.5939,17.8,11.2,0.6138,0.6050 (9),0.5518,9,0.5873,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
41,Temple,23-9,0.5912,20.6,8.6,0.7055,0.5605 (65),0.5383,62,0.5531,,,,
42,Akron,25-6,0.5906,22.2,4.8,0.8222,0.5240 (120),0.4921,131,0.5134,,,,
43,Pittsburgh,24-8,0.5904,20,8,0.7143,0.5521 (81),0.5431,71,0.5491,20,22,,
44,Boise St,19-10,0.5903,16.2,7.2,0.6923,0.5581 (69),0.5528,53,0.5563,,,,
45,Iowa State,22-11,0.5903,17.2,8.2,0.6772,0.5739 (37),0.536,43,0.5613,,,,
46,La Salle,21-9,0.59,19,7.4,0.7197,0.5525 (79),0.5354,77,0.5468,,,,
47,Oregon,26-8,0.5898,21.6,6.8,0.7606,0.5283 (113),0.5422,101,0.5329,19,25,,
48,Mississippi,26-8,0.5891,22,6,0.7857,0.5183 (129),0.534,120,0.5235,,,,
49,Connecticut,20-10,0.5872,16.4,9.2,0.6406,0.5766 (32),0.555,29,0.5694,,,,
50,Cincinnati,22-11,0.5852,18.4,11,0.6259,0.5847 (26),0.5454,27,0.5716,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
51,Bucknell,27-5,0.5817,26.2,3.8,0.8733,0.4833 (189),0.4867,192,0.4844,,,,
52,Villanova,19-13,0.5797,17.4,11.8,0.5959,0.5858 (24),0.5512,22,0.5743,,,,
53,Louisiana Tech,25-6,0.5775,23.8,4,0.8561,0.4792 (199),0.4953,191,0.4846,,,,
54,California,20-11,0.5775,18,11,0.6207,0.5732 (41),0.5427,37,0.5631,,,,
55,New Mexico St,23-10,0.5768,19.8,7.2,0.7333,0.5317 (107),0.5103,116,0.5246,,,,
56,Massachusetts,21-11,0.5747,20.6,11,0.6519,0.5543 (74),0.5384,72,0.549,,,,
57,Kentucky,21-11,0.5735,16.2,9,0.6429,0.5544 (73),0.5422,70,0.5503,,,,
58,Valparaiso,25-7,0.573,23,5.8,0.7986,0.4983 (158),0.4966,152,0.4977,,,,
59,Tennessee,20-12,0.5688,16.4,10.4,0.6119,0.5637 (53),0.5357,58,0.5544,,,,
60,Alabama,20-12,0.5655,16.4,10,0.6212,0.5527 (78),0.5354,76,0.5469,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
61,Davidson,25-7,0.5653,24.2,5.8,0.8067,0.4896 (177),0.4755,190,0.4849,,,,
62,South Dakota St,22-9,0.5643,20.4,5.4,0.7907,0.4883 (181),0.4901,175,0.4889,,,,
63,BYU,20-11,0.5613,17.6,10.2,0.6331,0.5438 (94),0.5246,94,0.5374,,,,
64,Detroit,18-12,0.5605,16.4,9.2,0.6406,0.5495 (86),0.5023,99,0.5338,,,,
65,Denver,21-9,0.5602,19,7.4,0.7197,0.5088 (139),0.5037,134,0.5071,,,,
66,Stephen F. Austin,23-4,0.5596,23,2.8,0.8915,0.4331 (307),0.4806,299,0.4489,,,,
67,Ohio,24-9,0.559,20.4,7.4,0.7338,0.5034 (148),0.4953,146,0.5007,,,,
68,Charlotte,21-11,0.5586,18.2,10.2,0.6408,0.5340 (105),0.5257,104,0.5312,,,,
69,Eastern Kentucky,22-9,0.5585,20,6.6,0.7519,0.5016 (153),0.479,163,0.4941,,,,
70,Baylor,17-14,0.5584,14.2,13.2,0.5182,0.5858 (25),0.5437,26,0.5717,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
71,Maryland,22-12,0.5576,16.8,10.4,0.6176,0.5375 (98),0.5377,93,0.5376,,,,
72,Indiana St,17-14,0.5574,14.6,11.6,0.5573,0.5707 (45),0.5309,50,0.5574,,,,
73,Wyoming,17-13,0.5565,15.4,12.2,0.558,0.5625 (57),0.543,54,0.556,,,,
74,Montana,23-6,0.5563,21.8,4.8,0.8195,0.4726 (218),0.4604,241,0.4685,,,,
75,North Dakota St,22-9,0.5555,21.2,6.6,0.7626,0.4854 (185),0.4887,183,0.4865,,,,
76,Virginia,21-11,0.5549,15,8.2,0.6466,0.5215 (125),0.5302,118,0.5244,,,,
77,Stanford,18-14,0.5546,15.6,13.6,0.5342,0.5700 (48),0.5443,42,0.5614,,,,
78,Northwestern St,19-8,0.5545,18.6,5.6,0.7686,0.4875 (182),0.4743,194,0.4831,,,,
79,Air Force,15-13,0.5532,11.8,9.8,0.5463,0.5641 (52),0.5384,56,0.5555,,,,
80,Stony Brook,23-7,0.5527,23.8,5,0.8264,0.4510 (270),0.4824,257,0.4614,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
81,Iowa,21-12,0.5525,15.4,9.6,0.616,0.5232 (122),0.5476,103,0.5313,,,,
82,Saint Joseph's,18-13,0.5513,15.6,11,0.5865,0.5431 (96),0.5323,89,0.5395,,,,
83,Northern Iowa,17-14,0.5511,14.2,12.8,0.5259,0.5753 (34),0.5278,46,0.5594,,,,
84,Florida St,18-15,0.5499,15.6,15,0.5098,0.5717 (44),0.5463,36,0.5633,,,,
85,Weber St,24-6,0.5493,23.2,4.4,0.8406,0.4500 (272),0.4566,292,0.4522,,,,
86,LSU,19-12,0.5474,15,10,0.6,0.5315 (108),0.5266,106,0.5298,,,,
87,Xavier,17-14,0.547,14.2,12.8,0.5259,0.5606 (64),0.5409,60,0.5541,,,,
88,Washington,18-15,0.5465,15.6,15.4,0.5032,0.5735 (40),0.5358,44,0.561,,,,
89,Arizona St,21-12,0.5463,16.6,11.2,0.5971,0.5290 (111),0.53,108,0.5293,,,,
90,Providence,17-14,0.5461,13.8,12.8,0.5188,0.5605 (66),0.5447,57,0.5553,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
91,Richmond,18-14,0.5449,13.2,10.8,0.55,0.5522 (80),0.5254,84,0.5433,,,,
92,Harvard,18-9,0.5447,15.6,6.2,0.7156,0.4837 (187),0.4959,180,0.4878,,,,
93,Florida Gulf Coast,22-10,0.5444,19.6,6.8,0.7424,0.4778 (202),0.4796,211,0.4784,,,,
94,Arkansas,19-13,0.5439,12.2,9.8,0.5545,0.5466 (91),0.5278,88,0.5403,,,,
95,UTEP,18-14,0.5436,14.4,12.4,0.5373,0.5616 (62),0.5136,79,0.5456,,,,
96,St. John's,16-15,0.5425,13.2,14.6,0.4748,0.5769 (31),0.5414,34,0.565,,,,
97,Pacific,20-12,0.5407,17.2,9.2,0.6515,0.5089 (138),0.4937,137,0.5038,,,,
98,Iona,20-13,0.5407,17.6,9.8,0.6423,0.5103 (136),0.4999,136,0.5069,,,,
99,Loyola (Maryland),21-11,0.5406,19.8,9.4,0.6781,0.4962 (163),0.492,161,0.4948,,,,
100,Santa Clara,19-11,0.5391,17,11,0.6071,0.5173 (132),0.5148,128,0.5165,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
101,Texas A&M,18-15,0.5389,14.8,15,0.4966,0.5728 (42),0.5136,63,0.5531,,,,
102,UCF,18-11,0.5379,14.8,10.6,0.5827,0.5256 (119),0.5177,122,0.523,,,,
103,Nebraska,15-18,0.5378,11.4,16.8,0.4043,0.5989 (13),0.5493,13,0.5824,,,,
104,East Carolina,14-12,0.5368,12.4,10.8,0.5345,0.5531 (77),0.5067,92,0.5376,,,,
105,Tennessee St,16-14,0.5353,14.4,10.8,0.5714,0.5360 (103),0.4976,121,0.5232,,,,
106,Evansville,17-14,0.535,13.4,11.2,0.5447,0.5379 (97),0.5195,102,0.5317,,,,
107,Lehigh,20-9,0.533,19.6,7.8,0.7153,0.4657 (233),0.4855,229,0.4723,,,,
108,Vanderbilt,16-17,0.5316,14,16.2,0.4636,0.5679 (50),0.5271,59,0.5543,,,,
109,Utah St,20-10,0.5311,17.6,9.6,0.6471,0.4929 (167),0.4913,167,0.4924,,,,
110,Rutgers,15-16,0.5309,13,15.6,0.4545,0.5620 (59),0.5451,52,0.5564,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
111,Florida Intl,18-14,0.5288,16.4,11.2,0.5942,0.5162 (133),0.4887,135,0.507,,,,
112,Canisius,18-13,0.5288,16.4,10.6,0.6074,0.5055 (145),0.4969,142,0.5026,,,,
113,Boston College,16-17,0.5288,12.4,16.2,0.4336,0.5702 (47),0.5412,45,0.5605,,,,
114,Dayton,17-14,0.5287,12.6,12.4,0.504,0.5369 (99),0.5371,95,0.537,,,,
115,Long Beach,17-13,0.5285,16.2,10.6,0.6045,0.5040 (147),0.5015,139,0.5032,,,,
116,Texas,16-16,0.5283,12,14.4,0.4545,0.5515 (82),0.5556,65,0.5529,,,,
117,Murray St,19-10,0.5283,19,10,0.6552,0.4808 (194),0.4964,186,0.4859,,,,
118,Illinois St,18-15,0.5267,15.6,13.8,0.5306,0.5258 (118),0.5246,113,0.5254,,,,
119,Southern California,14-18,0.5263,11.2,16.8,0.4,0.5736 (39),0.558,30,0.5684,,,,
120,UT Arlington,19-13,0.5257,20.2,13.8,0.5941,0.5090 (137),0.4908,141,0.5029,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
121,Mt St. Mary's,18-14,0.5241,17.2,10,0.6324,0.4909 (174),0.4822,179,0.488,,,,
122,Western Illinois,20-8,0.5232,18.8,6.8,0.7344,0.4366 (302),0.4853,291,0.4528,,,,
123,Niagara,19-13,0.5229,17.4,11.8,0.5959,0.5026 (149),0.4907,150,0.4986,,,,
124,Robert Morris,23-10,0.5226,22.2,8.8,0.7161,0.4435 (290),0.4873,273,0.4581,,,,
125,Princeton,16-11,0.5223,16,10.2,0.6107,0.4969 (160),0.4849,166,0.4929,,,,
126,UC Irvine,18-15,0.5217,16,10.6,0.6015,0.4964 (161),0.4923,159,0.495,,,,
127,Wagner,19-12,0.5211,17.4,9.6,0.6444,0.4820 (193),0.476,203,0.48,,,,
128,Tulsa,16-15,0.5209,15.2,14.2,0.517,0.5307 (109),0.5052,123,0.5222,,,,
129,Western Michigan,19-12,0.5203,17.4,9.2,0.6541,0.4717 (221),0.4836,218,0.4756,,,,
130,Wright St,20-12,0.5202,19.6,10.8,0.6447,0.4704 (226),0.4953,210,0.4787,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
131,Albany,24-10,0.5201,23.6,9.6,0.7108,0.4452 (286),0.4791,279,0.4565,,,,
132,Kent St,19-13,0.52,18.2,13,0.5833,0.5022 (150),0.4921,149,0.4988,,,,
133,Coll of Charleston,24-9,0.5193,24,10.6,0.6936,0.4564 (258),0.4709,258,0.4612,,,,
134,Vermont,21-11,0.5192,20.6,10.6,0.6603,0.4695 (228),0.4775,230,0.4722,,,,
135,Fresno St,19-Sep,0.5191,9.4,18.2,0.3406,0.5912 (19),0.5535,18,0.5787,,,,
136,Purdue,15-17,0.5187,12.2,16.6,0.4236,0.5504 (84),0.5506,69,0.5504,,,,
137,Mercer,21-11,0.5185,19,8.6,0.6884,0.4544 (262),0.4767,254,0.4618,,,,
138,Seton Hall,15-18,0.5185,12.2,17.2,0.415,0.5603 (67),0.5383,64,0.5529,,,,
139,St. Bonaventure,14-15,0.5173,12.8,13.8,0.4812,0.5297 (110),0.5285,109,0.5293,,,,
140,Georgia,15-17,0.5162,11.4,16.2,0.413,0.5578 (70),0.5362,68,0.5506,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
141,Delaware,19-14,0.5155,18.6,12.8,0.5924,0.4899 (175),0.4897,172,0.4898,,,,
142,Jacksonville St,15-11,0.5145,14.6,9,0.6186,0.4735 (217),0.4925,205,0.4798,,,,
143,George Washington,13-17,0.5138,12.2,16.2,0.4296,0.5475 (90),0.5307,86,0.5419,,,,
144,Drake,14-17,0.5136,12.4,16.6,0.4276,0.5497 (85),0.5273,85,0.5422,,,,
145,UAB,15-17,0.513,12.6,14.6,0.4632,0.5369 (100),0.515,107,0.5296,,,,
146,Rider,18-14,0.5125,17.2,12.8,0.5733,0.4964 (162),0.484,168,0.4923,,,,
147,West Virginia,13-19,0.5122,11,17.8,0.3819,0.5621 (58),0.5428,55,0.5556,,,,
148,Boston U,17-12,0.5117,16.2,10,0.6183,0.4763 (208),0.4758,216,0.4761,,,,
149,Georgia Tech,16-15,0.5112,12.8,14.6,0.4672,0.5185 (128),0.5405,112,0.5259,,,,
150,Western Kentucky,19-15,0.5112,16.6,13,0.5608,0.4923 (169),0.4993,162,0.4946,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
151,Oral Roberts,17-14,0.511,17,12.8,0.5705,0.4928 (168),0.4879,171,0.4912,,,,
152,Oakland,14-16,0.5105,13.2,11.6,0.5323,0.5079 (140),0.4939,138,0.5033,,,,
153,Lafayette,18-15,0.5104,14.8,11.4,0.5649,0.4985 (157),0.4797,169,0.4922,,,,
154,South Alabama,16-12,0.5103,15.2,10.8,0.5846,0.4795 (197),0.4975,189,0.4855,,,,
155,NCCU,19-9,0.5101,19,7.8,0.709,0.4356 (303),0.4604,307,0.4439,,,,
156,South Florida,19-Dec,0.5101,8.8,18.2,0.3259,0.5843 (27),0.5457,28,0.5715,,,,
157,Towson,17-13,0.5098,18.2,11.8,0.6067,0.4774 (204),0.4778,213,0.4775,,,,
158,Bryant,19-11,0.5086,17.8,9.8,0.6449,0.4520 (268),0.4852,252,0.4631,,,,
159,Northeastern,20-12,0.5084,21.2,14.4,0.5955,0.4774 (205),0.4831,208,0.4793,,,,
160,UW Green Bay,17-15,0.5082,14.2,11.8,0.5462,0.4931 (166),0.5005,158,0.4956,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
161,Utah,13-18,0.5081,10.2,16.8,0.3778,0.5620 (60),0.5306,67,0.5515,,,,
162,George Mason,18-14,0.5079,18,14.4,0.5556,0.4913 (172),0.4936,170,0.4921,,,,
163,Arkansas St,18-12,0.5075,15.2,9.2,0.623,0.4583 (252),0.4904,239,0.469,,,,
164,Cal Poly,16-13,0.5063,13.2,9,0.5946,0.4684 (229),0.4938,215,0.4769,,,,
165,San Diego,14-18,0.5061,12.4,16.8,0.4247,0.5464 (92),0.5068,100,0.5332,,,,
166,Savannah St,17-14,0.5034,16.2,11.2,0.5912,0.4795 (198),0.4632,223,0.4741,,,,
167,San Francisco,13-16,0.5031,13,16.8,0.4362,0.5275 (116),0.5211,114,0.5253,,,,
168,Northwestern,13-19,0.5011,11,20.6,0.3481,0.5554 (72),0.5456,66,0.5521,,,,
169,UIC,16-15,0.4999,13.6,13,0.5113,0.4978 (159),0.4927,156,0.4961,,,,
170,Wake Forest,13-18,0.4994,9,16,0.36,0.5506 (83),0.5363,78,0.5458,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
171,UA Little Rock,16-15,0.4986,12.4,12.2,0.5041,0.4996 (156),0.491,154,0.4967,,,,
172,Norfolk St,21-11,0.4982,20.6,7.8,0.7254,0.3975 (335),0.4725,330,0.4225,,,,
173,Nevada,19-Nov,0.498,8.2,17.4,0.3203,0.5634 (56),0.5448,51,0.5572,,,,
174,Morehead St,13-18,0.4977,11.4,15.2,0.4286,0.5326 (106),0.4969,126,0.5207,,,,
175,Fairfield,19-15,0.4976,19,13.4,0.5864,0.4540 (263),0.496,244,0.468,,,,
176,Virginia Tech,13-19,0.4951,9.8,18.2,0.35,0.5481 (88),0.5342,83,0.5435,,,,
177,Elon,19-11,0.4951,18.2,9.8,0.65,0.4334 (305),0.4636,311,0.4435,,,,
178,Tulane,18-14,0.4948,14,12,0.5385,0.4713 (224),0.4981,202,0.4803,,,,
179,Long Island,20-13,0.4947,17.6,11,0.6154,0.4371 (300),0.4892,286,0.4545,,,,
180,Southern U,20-9,0.4944,19.6,5.8,0.7717,0.3802 (345),0.4457,345,0.402,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
181,Oregon St,14-18,0.4942,11.6,18,0.3919,0.5278 (115),0.5293,110,0.5283,,,,
182,James Madison,20-14,0.493,17.6,12,0.5946,0.4465 (282),0.4845,269,0.4591,,,,
183,Manhattan,14-18,0.4921,13.2,15.2,0.4648,0.5055 (144),0.4928,144,0.5012,,,,
184,Texas Southern,17-14,0.4921,15.8,10.8,0.594,0.4593 (249),0.4556,272,0.4581,,,,
185,Clemson,13-18,0.4908,11,17.2,0.3901,0.5191 (127),0.5351,117,0.5244,,,,
186,Penn State,21-Oct,0.4901,7.2,21,0.2553,0.5771 (29),0.5508,31,0.5684,,,,
187,Hartford,17-13,0.4896,15.8,11.4,0.5809,0.4467 (281),0.4842,268,0.4592,,,,
188,Youngstown St,14-15,0.489,13.2,13.4,0.4962,0.4821 (192),0.4956,182,0.4866,,,,
189,Washington St,13-19,0.4873,9.4,18.2,0.3406,0.5367 (101),0.535,97,0.5362,,,,
190,Charleston Southern,16-12,0.487,15.2,10,0.6032,0.4433 (291),0.4584,301,0.4483,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
191,Bradley,16-16,0.4856,12.8,14,0.4776,0.4716 (223),0.5218,177,0.4883,,,,
192,Quinnipiac,15-16,0.4856,14.2,15.2,0.483,0.4941 (165),0.4713,184,0.4865,,,,
193,Southern Illinois,13-17,0.4855,11.4,14.2,0.4453,0.4885 (180),0.5196,148,0.4988,,,,
194,Toledo,15-13,0.4845,14.2,11,0.5635,0.4446 (287),0.4852,271,0.4581,,,,
195,Gardner Webb,18-12,0.4843,16.8,9.2,0.6462,0.4131 (328),0.4648,326,0.4303,,,,
196,Idaho,18-Nov,0.4828,11.4,18,0.3878,0.5228 (123),0.4981,130,0.5145,,,,
197,Houston,18-12,0.4804,15.2,10.8,0.5846,0.4214 (322),0.4944,302,0.4457,,,,
198,Yale,17-Dec,0.4792,11.6,14.2,0.4496,0.4919 (171),0.4833,174,0.489,,,,
199,Cleveland St,18-Nov,0.4791,9.4,14.8,0.3884,0.5201 (126),0.4878,132,0.5094,,,,
200,Central Connecticut,13-17,0.4788,13.4,15.4,0.4653,0.4835 (188),0.483,193,0.4834,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
201,Rhode Island,21-Aug,0.4783,7.2,21.4,0.2517,0.5653 (51),0.5307,61,0.5538,,,,
202,UA Pine Bluff,16-14,0.4778,14.8,9.2,0.6167,0.4219 (320),0.4506,325,0.4315,,,,
203,Missouri St,22-Sep,0.4758,7.4,20,0.2701,0.5570 (71),0.5189,81,0.5443,,,,
204,DePaul,21-Nov,0.4757,9.8,21.8,0.3101,0.5287 (112),0.5352,105,0.5309,,,,
205,Army,15-15,0.4754,14.2,12.6,0.5299,0.4494 (276),0.473,277,0.4573,,,,
206,Drexel,13-18,0.4736,13.8,18.4,0.4286,0.4889 (179),0.4882,176,0.4886,,,,
207,St. Francis (NY),18-Dec,0.4732,12,16,0.4286,0.4950 (164),0.4742,178,0.4881,,,,
208,Marshall,19-Dec,0.4728,8,16.2,0.3306,0.5226 (124),0.5153,127,0.5202,,,,
209,Georgia St,14-16,0.4713,13.2,15.2,0.4648,0.4666 (231),0.4872,225,0.4735,,,,
210,Hawai'i,16-14,0.4705,12,13.6,0.4688,0.4654 (234),0.4824,234,0.4711,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
211,Loyola Marymount,22-Oct,0.4703,9.2,21.2,0.3026,0.5341 (104),0.5102,111,0.5262,,,,
212,Pepperdine,18-Nov,0.47,11,16.8,0.3957,0.4896 (176),0.5052,160,0.4948,,,,
213,North Carolina A&T,18-16,0.4692,16.8,12.4,0.5753,0.4244 (316),0.4527,323,0.4338,,,,
214,SE Missouri St,15-16,0.4677,15,14.8,0.5034,0.4442 (288),0.4789,283,0.4558,,,,
215,UNC Asheville,13-16,0.4676,12.6,14.4,0.4667,0.4673 (230),0.4694,245,0.468,,,,
216,Texas Tech,20-Nov,0.4676,7.8,21.2,0.269,0.5367 (102),0.5282,98,0.5339,,,,
217,Buffalo,20-Dec,0.4669,10.8,18.4,0.3699,0.5010 (155),0.4958,147,0.4993,,,,
218,Florida Atlantic,13-18,0.4667,10.6,14.4,0.424,0.4739 (214),0.495,200,0.4809,,,,
219,SMU,14-17,0.466,14,17,0.4516,0.4495 (275),0.5134,235,0.4708,,,,
220,Stetson,14-16,0.4659,13.6,14.8,0.4789,0.4527 (266),0.4793,256,0.4615,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
221,UL Lafayette,20-Dec,0.4656,9.2,16.4,0.3594,0.5045 (146),0.4943,145,0.5011,,,,
222,Loyola (Chicago),14-16,0.4651,13.6,14.8,0.4789,0.4430 (293),0.4955,264,0.4605,,,,
223,Sam Houston,14-17,0.4649,14,15.4,0.4762,0.4551 (259),0.4731,259,0.4611,,,,
224,SC Upstate,14-17,0.4648,13.2,13.8,0.4889,0.4500 (273),0.4702,278,0.4567,,,,
225,North Dakota,14-16,0.4646,13.6,14,0.4928,0.4546 (261),0.4565,285,0.4552,,,,
226,SE Louisiana,18-Nov,0.4644,9.4,13.6,0.4087,0.4857 (184),0.4775,195,0.483,,,,
227,South Carolina,14-18,0.4634,10.4,17.6,0.3714,0.4807 (195),0.5207,164,0.494,,,,
228,Duquesne,22-Aug,0.4633,6.4,20.8,0.2353,0.5476 (89),0.5227,90,0.5393,,,,
229,North Florida,19-Dec,0.463,11.2,15,0.4275,0.4721 (219),0.4804,221,0.4748,,,,
230,Fordham,24-Jul,0.4629,5.8,20.8,0.218,0.5536 (76),0.5265,80,0.5446,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
231,Mississippi St,22-Oct,0.4618,7.6,20.4,0.2714,0.5274 (117),0.5212,115,0.5253,,,,
232,Portland,21-Sep,0.4609,7.4,19.8,0.2721,0.5280 (114),0.5157,119,0.5239,,,,
233,Ball State,14-15,0.459,14,15.8,0.4698,0.4394 (297),0.4876,284,0.4555,,,,
234,UC Davis,14-17,0.4589,14,16.2,0.4636,0.4456 (284),0.4809,276,0.4574,,,,
235,Morgan St,17-15,0.4571,18.2,13,0.5833,0.3952 (336),0.4547,337,0.415,,,,
236,Lipscomb,18-Nov,0.4561,9.8,15.6,0.3858,0.4838 (186),0.4711,206,0.4796,,,,
237,CS Bakersfield,16-Oct,0.4561,9.2,13.2,0.4107,0.4626 (242),0.4884,233,0.4712,,,,
238,TCU,21-Oct,0.456,7.2,20.6,0.259,0.5183 (130),0.5285,124,0.5217,,,,
239,Eastern Michigan,13-18,0.4557,9.8,15.2,0.392,0.4719 (220),0.4872,214,0.477,,,,
