231,Manhattan,13-17,0.4604,12.6,16.2,0.4375,0.469,0.466,228,0.468,227,0.4593,,
232,Georgia St,20-Nov,0.4586,9.4,18.4,0.3381,0.4952,0.506,150,0.4988,221,0.4628,,
233,Fairleigh Dickinson,13-16,0.4568,13.8,15.2,0.4759,0.4474,0.4568,277,0.4505,240,0.4499,,
234,Georgia So,13-16,0.455,13.4,13.6,0.4963,0.4151,0.4933,298,0.4412,248,0.443,,
235,Eastern Michigan,13-19,0.4543,11,17.8,0.3819,0.4736,0.4881,196,0.4784,225,0.4604,,
236,McNeese St,13-17,0.4538,11.4,13.8,0.4524,0.445,0.4727,268,0.4542,242,0.449,,
237,Wis-Milwaukee,22-Sep,0.4534,7,18.8,0.2713,0.5166,0.509,116,0.514,231,0.4581,,
238,Colorado,20-Jul,0.4532,5,19.6,0.2033,0.5359,0.5378,90,0.5365,213,0.4672,,
239,Buffalo,19-Dec,0.4532,9.6,17.4,0.3556,0.4794,0.4984,182,0.4857,222,0.4611,,
240,Quinnipiac,13-15,0.453,11.8,13,0.4758,0.4392,0.4578,287,0.4454,239,0.4501,,
,,,,RPI Data,,,,,SOS,,Old RPI,,Polls,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,Rank,Rating,AP,USA
241,Lehigh,19-Oct,0.452,8.4,16.2,0.3415,0.4967,0.473,175,0.4888,236,0.4528,,
242,Bowling Green,18-Nov,0.4488,9.4,16.8,0.3588,0.4755,0.4857,195,0.4789,234,0.454,,
243,IPFW,17-Sep,0.4488,8.6,14.2,0.3772,0.4778,0.4624,219,0.4727,254,0.441,,
244,Western Carolina,20-Sep,0.4479,9,16.8,0.3488,0.4748,0.4931,193,0.4809,258,0.4383,,
245,Stephen F. Austin,14-Dec,0.4477,11.2,12.8,0.4667,0.4286,0.4669,297,0.4414,244,0.4464,,
246,Coppin St,20-Dec,0.4476,10.4,14.8,0.4127,0.4527,0.4723,256,0.4592,259,0.4382,,
247,Canisius,19-Dec,0.4468,13.2,19,0.4099,0.4544,0.4682,257,0.459,255,0.441,,
248,Maine,18-Oct,0.4466,11.6,16.8,0.4085,0.4496,0.4789,255,0.4593,268,0.4338,,
249,UNC Asheville,19-Aug,0.4461,8.8,16.2,0.352,0.4843,0.4637,202,0.4774,271,0.4321,,
250,CS Northridge,17-Dec,0.446,9.6,14.6,0.3967,0.4541,0.4791,247,0.4624,238,0.4503,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
251,Florida Intl,17-Oct,0.4455,8.4,13.4,0.3853,0.4596,0.4776,234,0.4656,253,0.4418,,
252,San Jose St,25-May,0.4451,3.8,21.4,0.1508,0.5599,0.5101,74,0.5433,241,0.4491,,
253,TX-Arlington,16-Nov,0.4431,9.8,11.6,0.4579,0.4267,0.4609,307,0.4381,273,0.4304,,
254,Binghamton,13-16,0.443,12.2,14.8,0.4519,0.4269,0.4663,302,0.44,250,0.4421,,
255,Dartmouth,18-Sep,0.4428,7.8,16.4,0.3223,0.4889,0.4713,187,0.483,246,0.4456,,
256,Mt St. Mary's,20-Nov,0.4427,9.8,16,0.3798,0.4672,0.4564,244,0.4636,265,0.4364,,
257,UMKC,19-Nov,0.4416,8.2,15.4,0.3475,0.4688,0.4812,217,0.4729,245,0.4464,,
258,New Hampshire,19-Oct,0.4414,10.4,16.6,0.3852,0.4523,0.476,252,0.4602,272,0.4314,,
259,Monmouth,18-Dec,0.4411,10,15.2,0.3968,0.4509,0.4658,266,0.4559,252,0.4419,,
260,Tennessee St,20-Nov,0.4408,9.8,16.8,0.3684,0.4628,0.4694,238,0.465,264,0.4374,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
261,Colgate,19-Sep,0.44,9.4,19,0.331,0.4764,0.4763,205,0.4764,262,0.4376,,
262,UNC Wilmington,22-Jul,0.4388,5.8,19.6,0.2283,0.51,0.5069,127,0.5089,251,0.442,,
263,Pepperdine,22-Aug,0.437,8,20.4,0.2817,0.4843,0.4978,176,0.4888,269,0.4333,,
264,Cleveland St,21-Jul,0.4367,7,19.4,0.2652,0.4859,0.5098,161,0.4939,270,0.4329,,
265,Gardner-Webb,21-Aug,0.4362,6.4,17.4,0.2689,0.5012,0.4736,168,0.492,260,0.438,,
266,Princeton,17-Nov,0.4357,10.2,15.8,0.3923,0.4339,0.4828,279,0.4502,267,0.4358,,
267,Ark-Pine Bluff,19-Oct,0.435,8.8,14.2,0.3826,0.4559,0.4456,273,0.4525,280,0.4256,,
268,La Salle,20-Oct,0.4349,8.8,22,0.2857,0.4811,0.4916,185,0.4846,243,0.4468,,
269,Coastal Carolina,15-Nov,0.434,9,13,0.4091,0.4364,0.454,294,0.4423,263,0.4375,,
270,UL Lafayette,21-Aug,0.4337,6.4,18.2,0.2602,0.5012,0.4723,169,0.4916,261,0.4377,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
271,North Carolina A&T,13-17,0.4329,13,14.2,0.4779,0.3996,0.4544,328,0.4179,285,0.4218,,
272,Richmond,22-Aug,0.4328,6.4,21.6,0.2286,0.4988,0.505,147,0.5009,249,0.4423,,
273,Campbell,17-Dec,0.4308,8.4,13,0.3925,0.4338,0.4631,291,0.4435,266,0.4361,,
274,Ball State,22-Sep,0.4297,7,20.4,0.2555,0.4811,0.5014,179,0.4878,257,0.4385,,
275,Mercer,17-Nov,0.4297,9.8,14.6,0.4016,0.4273,0.4623,304,0.439,276,0.4275,,
276,Kennesaw St,18-Dec,0.4295,10,15.2,0.3968,0.4286,0.4639,300,0.4404,274,0.4303,,
277,Texas Southern,17-Nov,0.4294,11.8,15.4,0.4338,0.4173,0.4491,321,0.4279,290,0.4191,,
278,St. Bonaventure,22-Jul,0.4293,7,22.4,0.2381,0.491,0.4971,163,0.4931,275,0.4301,,
279,Portland,23-Aug,0.4283,5.6,21,0.2105,0.5045,0.4936,145,0.5009,256,0.4402,,
280,St. Francis-NY,22-Sep,0.4253,8.6,19.6,0.305,0.4676,0.461,236,0.4654,286,0.4216,,
,,,,RPI Data,,,,,SOS,,Old RPI,,Polls,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,Rank,Rating,AP,USA
281,Stony Brook,20-Sep,0.4253,9.4,19.6,0.3241,0.4517,0.4737,258,0.459,284,0.4218,,
282,Norfolk St,19-Nov,0.4249,9.4,15.8,0.373,0.437,0.4524,296,0.4421,283,0.4233,,
283,Liberty,17-Nov,0.4248,9,14.2,0.3879,0.4243,0.4628,309,0.4371,279,0.4261,,
284,Lafayette,21-Jul,0.4243,7.4,19.8,0.2721,0.4715,0.4822,211,0.4751,291,0.4188,,
285,Stetson,20-Sep,0.4239,7.4,16.4,0.3109,0.4589,0.4669,249,0.4615,282,0.4237,,
286,Montana St,19-Sep,0.4236,7.8,16.6,0.3197,0.457,0.4607,261,0.4582,281,0.424,,
287,Grambling,14-Oct,0.4233,8.4,10.4,0.4468,0.3993,0.4477,331,0.4154,296,0.4157,,
288,Southern U,21-Oct,0.4222,9.2,18.6,0.3309,0.453,0.4519,272,0.4526,288,0.4201,,
289,Savannah St,18-Aug,0.4211,5.6,14,0.2857,0.4593,0.4802,231,0.4663,278,0.4266,,
290,Centenary,21-Oct,0.4193,7.2,17.4,0.2927,0.448,0.4886,250,0.4615,277,0.4268,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
291,South Carolina St,13-17,0.4193,11,13.8,0.4435,0.3893,0.4551,332,0.4112,294,0.4167,,
292,SE Missouri St,20-Oct,0.4191,10,19.2,0.3425,0.4289,0.476,288,0.4446,293,0.4168,,
293,Nicholls St,22-Jul,0.419,5.8,17.2,0.2522,0.4713,0.4812,213,0.4746,295,0.4163,,
294,TX-Pan American,15-Oct,0.4188,8,11,0.4211,0.3993,0.4556,327,0.4181,298,0.4135,,
295,Morehead St,18-Oct,0.418,9.2,17.2,0.3485,0.4308,0.4619,299,0.4412,287,0.4202,,
296,Wofford,20-Jul,0.4175,6.6,16.4,0.287,0.4461,0.4907,251,0.461,303,0.4106,,
297,VMI,19-Oct,0.4166,10,16.6,0.3759,0.4224,0.4456,317,0.4302,305,0.4088,,
298,Elon,23-May,0.4164,5.4,21.8,0.1985,0.4939,0.4793,174,0.4891,301,0.4114,,
299,Wagner,19-Oct,0.4163,9.2,17,0.3511,0.4275,0.4591,308,0.438,297,0.4147,,
300,James Madison,23-Jul,0.4153,6.2,22.6,0.2153,0.4745,0.497,190,0.482,289,0.4198,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
301,Northern Illinois,23-Jun,0.414,5.2,21.8,0.1926,0.4882,0.4869,180,0.4878,292,0.4175,,
302,Sacramento St,19-Aug,0.4127,6.4,15.4,0.2936,0.4416,0.4741,274,0.4524,299,0.4134,,
303,Morgan St,13-18,0.4125,11.4,15.2,0.4286,0.382,0.4575,334,0.4072,304,0.4102,,
304,Winston-Salem St,24-Feb,0.41,2.8,17.6,0.1373,0.5153,0.4719,146,0.5009,315,0.3949,,
305,Idaho,27-Apr,0.4087,3.6,26.2,0.1208,0.5072,0.4994,137,0.5046,302,0.4107,,
306,Delaware,26-May,0.4083,4.2,25.2,0.1429,0.5001,0.4902,155,0.4968,300,0.4129,,
307,Longwood,22-Jul,0.405,5.8,18,0.2437,0.4562,0.464,259,0.4588,307,0.4044,,
308,The Citadel,23-Apr,0.404,4,21.8,0.155,0.4877,0.4856,181,0.487,309,0.4023,,
309,Eastern Illinois,20-Sep,0.4035,7.8,18.4,0.2977,0.4262,0.4641,305,0.4388,306,0.4067,,
310,Long Island,19-Sep,0.4026,8.6,17,0.3359,0.4088,0.4569,324,0.4248,313,0.399,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,Central Arkansas,20-Jun,0.4006,5.6,17.6,0.2414,0.448,0.4649,271,0.4536,314,0.3979,,
312,East Carolina,24-Mar,0.3984,2.6,22,0.1057,0.4973,0.4933,157,0.496,311,0.3997,,
313,UC Davis,23-May,0.3983,3.8,20.2,0.1583,0.4858,0.4631,197,0.4782,308,0.4033,,
314,Alabama St,20-Sep,0.3982,7.8,17.6,0.3071,0.4179,0.4501,319,0.4286,312,0.399,,
315,Jacksonville St,20-Aug,0.398,6.8,18,0.2742,0.4297,0.4585,303,0.4393,310,0.4009,,
316,UC Riverside,24-May,0.3965,5,21.6,0.188,0.4608,0.4763,232,0.466,317,0.3926,,
317,Tennessee-Martin,23-Jul,0.3896,6.2,21.4,0.2246,0.4348,0.4642,289,0.4446,318,0.3918,,
318,TX-San Antonio,22-Apr,0.389,3.2,20.4,0.1356,0.4805,0.4595,216,0.4735,316,0.3936,,
319,Radford,22-Jun,0.3886,4.8,18.8,0.2034,0.4491,0.4527,278,0.4503,319,0.3913,,
320,Alcorn St,19-Oct,0.388,8.4,15.4,0.3529,0.3768,0.4456,336,0.3997,322,0.386,,
,,,,RPI Data,,,,,SOS,,Old RPI,,Polls,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,Rank,Rating,AP,USA
321,St. Francis-PA,21-Jul,0.3838,5.8,19.8,0.2266,0.4276,0.4533,310,0.4362,320,0.3896,,
322,Bethune-Cookman,21-Jul,0.3827,6.6,18.6,0.2619,0.4102,0.4487,325,0.423,323,0.3797,,
323,Texas St,20-Jun,0.3817,4.4,17.6,0.2,0.4356,0.4555,295,0.4422,321,0.3894,,
324,Howard,22-Sep,0.3807,8.2,19.6,0.295,0.3955,0.4369,333,0.4093,324,0.3796,,
325,Prairie View A&M,22-Jun,0.3785,5.2,18,0.2241,0.418,0.454,318,0.43,327,0.3761,,
326,Iona,28-Feb,0.3779,2,26,0.0714,0.4847,0.4706,194,0.48,325,0.3767,,
327,Western Illinois,23-May,0.3717,4.2,22.2,0.1591,0.4301,0.4678,293,0.4426,326,0.3766,,
328,St. Peter's,25-May,0.371,5,24.6,0.1689,0.425,0.4649,306,0.4383,330,0.3704,,
329,South Dakota St,24-Jun,0.3704,5.2,22,0.1912,0.4144,0.4617,315,0.4302,329,0.3726,,
330,Charleston Southern,22-Apr,0.3649,2.4,18,0.1176,0.4401,0.4619,283,0.4474,328,0.374,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
331,NJIT,24-May,0.3639,4.6,22.4,0.1704,0.4191,0.4471,320,0.4284,331,0.3644,,
332,MD-Eastern Shore,27-Mar,0.3514,3.8,25.8,0.1284,0.4161,0.445,322,0.4257,335,0.3443,,
333,North Florida,26-Jan,0.3505,0.6,24.8,0.0236,0.4583,0.4618,254,0.4594,334,0.3538,,
334,Alabama A&M,20-Jun,0.3502,4,16.8,0.1923,0.3792,0.4501,335,0.4029,333,0.3598,,
335,Denver,25-Apr,0.3494,2.4,23,0.0945,0.4172,0.4685,313,0.4343,332,0.3602,,
336,Northern Colorado,23-Mar,0.3417,2.6,20.2,0.114,0.3893,0.4741,329,0.4176,336,0.342,,
"© 1994-2007 by Palm Sports Resources, Inc. All rights reserved.",,,,,,,,,,,,,,
