Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
89,St. Bonaventure,A-10 (East),,14,14,69.9,69.6,0.25,,5.03,,3.88,1.40,5.28,,,
90,Colorado State,WAC (Pacific),,20,9,75.2,69.7,5.48,,1.69,,4.53,0.59,5.11,,,
91,New Orleans,Sun Belt,,22,7,71.6,62.9,8.69,,-3.96,,-0.60,5.33,4.73,,,
92,Baylor,Big 12,,18,12,71.6,69.2,2.47,,2.99,,2.46,1.94,4.40,,,
93,Utah State,Big West (East),,20,9,68.6,61.4,7.21,,-0.94,,-2.57,6.86,4.29,,,
94,Eastern Michigan,MAC,,22,10,80.9,76.6,4.28,,1.67,,9.91,-5.76,4.15,,,
95,Ohio,MAC,,17,10,73.5,70.5,2.96,,1.59,,2.41,1.72,4.13,,,
96,South Alabama,Sun Belt,,23,7,66.2,56.6,9.60,,-4.51,,-8.26,12.29,4.03,,,
97,Canisius,MAAC,,17,12,62.8,56.9,5.97,,-1.98,,-8.15,12.14,3.98,,,
98,Creighton,MVC,,15,15,67.5,66.0,1.50,,2.42,,-1.68,5.60,3.92,,,
99,Louisiana State,SEC (West),,10,20,66.7,70.5,-3.80,,7.71,,-0.11,4.02,3.91,,,
100,Seton Hall,Big East (Big East 7),,10,18,68.1,73.2,-5.04,,9.22,,2.24,1.61,3.85,,,
101,Nevada,Big West (East),,21,10,74.5,71.1,3.45,,0.54,,4.37,-0.60,3.77,,,
102,Long Island University,NEC,,21,9,91.5,83.6,7.97,,-4.22,,19.47,-15.72,3.75,,,
103,Penn State,Big Ten,,10,17,60.5,65.9,-5.41,,9.16,,-2.85,6.59,3.75,,,
104,Old Dominion,CAA,,22,11,71.0,66.8,4.18,,-0.46,,1.08,2.65,3.72,,,
105,Valparaiso,Mid-Cont,,24,7,76.0,66.1,9.94,,-4.98,,1.69,2.03,3.71,,,
106,Drexel,AEC,,22,9,72.1,64.8,7.32,,-3.66,,1.05,2.62,3.67,,,
107,Dayton,A-10 (West),,13,14,70.5,69.3,1.22,,2.30,,1.45,2.08,3.53,,,
108,Iona,MAAC,,22,8,77.3,70.0,7.37,,-3.85,,7.32,-3.81,3.52,,,
109,Santa Clara,WCC,,16,11,70.9,68.6,2.37,,0.93,,1.95,1.35,3.30,,,
110,Saint Mary's (CA),WCC,,23,8,70.6,65.1,5.52,,-0.86,,-0.06,3.31,3.24,,,
111,Boise State,Big West (East),,14,13,66.0,62.1,3.85,,-0.72,,-4.83,7.96,3.13,,,
112,UAB,CUSA (Red),,18,14,66.9,65.9,1.00,,2.08,,-2.06,5.13,3.08,,,
113,San Diego,WCC,,17,11,71.9,66.8,5.07,,-0.83,,0.74,2.13,2.86,,,
114,Southern Illinois,MVC,,13,17,72.8,73.4,-0.60,,3.43,,5.44,-2.61,2.83,,,
115,Evansville,MVC,,17,14,63.4,64.5,-1.16,,3.90,,-4.64,7.38,2.74,,,
116,Rutgers,Big East (Big East 7),,11,16,64.4,68.9,-4.44,,7.12,,-1.20,3.87,2.67,,,
117,Chattanooga,Southern (South),,24,11,76.6,65.2,11.40,,-5.22,,0.56,2.03,2.59,,,
118,Boston University,AEC,,25,5,67.3,62.0,5.37,,-2.86,,-4.27,6.78,2.51,,,
119,UTEP,WAC (Mountain),,13,13,67.2,66.7,0.46,,5.32,,-2.57,5.02,2.45,,,
120,Texas A&M,Big 12,,9,18,65.0,68.2,-3.22,,5.65,,-2.44,4.87,2.43,,,
121,Southern Methodist,WAC (Mountain),,16,12,68.3,65.6,2.64,,1.75,,-1.15,3.56,2.41,,,
122,Oregon State,Pac-10,,7,20,69.0,76.1,-7.04,,11.25,,1.38,0.92,2.29,,,
123,Arizona State,Pac-10,,10,20,72.7,74.4,-1.73,,7.21,,1.76,0.49,2.24,,,
124,Wyoming,WAC (Pacific),,12,16,72.3,72.5,-0.21,,2.71,,1.27,0.88,2.15,,,
125,East Carolina,CAA,,17,10,68.1,63.1,5.04,,-2.22,,-3.14,5.27,2.13,,,
126,La Salle,A-10 (West),,10,17,65.8,68.5,-2.67,,4.75,,-1.62,3.71,2.09,,,
127,Rice,WAC (Mountain),,12,15,66.6,66.4,0.22,,3.84,,-3.87,5.91,2.04,,,
128,Duquesne,A-10 (West),,9,18,73.3,77.4,-4.11,,6.14,,6.60,-4.58,2.02,,,
129,Virginia Commonwealth,CAA,,14,13,70.7,68.6,2.15,,-0.14,,1.35,0.66,2.01,,,
130,Mississippi State,SEC (West),,12,18,65.8,68.4,-2.63,,6.98,,-1.26,3.24,1.98,,,
131,Tennessee,SEC (East),,11,16,57.2,61.6,-4.37,,6.35,,-9.56,11.54,1.98,,,
132,Detroit Mercy,MW Coll,,16,13,66.2,62.0,4.14,,-0.59,,-3.98,5.89,1.91,,,
133,Northern Arizona,Big Sky,,21,7,77.7,69.4,8.29,,-5.13,,3.53,-1.62,1.91,,,
134,Ball State,MAC,,16,13,74.4,73.9,0.45,,1.48,,4.13,-2.34,1.80,,,
135,Kansas State,Big 12,,10,17,64.2,69.6,-5.41,,7.60,,-3.02,4.77,1.75,,,
136,Green Bay,MW Coll,,14,14,56.0,54.1,1.89,,-0.15,,-12.17,13.06,0.89,,,
137,Montana,Big Sky,,21,11,73.1,68.5,4.59,,-3.14,,-0.62,1.20,0.58,,,
138,Northwestern,Big Ten,,7,22,59.2,66.8,-7.55,,8.01,,-6.45,6.91,0.46,,,
139,Houston,CUSA (White),,11,16,73.0,74.6,-1.59,,3.09,,5.97,-5.60,0.37,,,
140,Southern Mississippi,CUSA (Red),,12,15,61.1,61.6,-0.52,,0.78,,-7.60,7.86,0.26,,,
141,Gonzaga,WCC,,15,12,72.4,68.6,3.81,,-1.81,,0.10,0.13,0.23,,,
142,Davidson,Southern (North),,18,10,75.2,68.3,6.93,,-3.99,,1.20,-1.24,-0.03,,,
143,Toledo,MAC,,13,14,71.9,70.6,1.26,,-0.07,,0.12,-0.15,-0.03,,,
144,Delaware,AEC,,15,16,75.0,70.7,4.23,,-2.95,,3.95,-4.11,-0.16,,,
145,San Francisco,WCC,,16,13,68.5,68.1,0.45,,-0.56,,-2.48,2.31,-0.17,,,
146,James Madison,CAA,,16,13,70.0,68.8,1.14,,-0.78,,-0.64,0.36,-0.28,,,
147,San Jose State,WAC (Pacific),,13,14,67.6,71.4,-3.85,,4.19,,-0.86,0.55,-0.31,,,
148,Richmond,CAA,,13,15,68.8,67.7,1.11,,-1.50,,-2.48,2.09,-0.39,,,
149,Western Michigan,MAC,,14,14,66.9,68.1,-1.21,,0.81,,-3.72,3.32,-0.40,,,
150,Dartmouth,Ivy,,18,8,68.8,61.0,7.81,,-7.78,,-3.11,2.65,-0.46,,,
151,Saint Louis,CUSA (Blue),,11,18,57.8,61.6,-3.79,,3.26,,-10.24,9.71,-0.53,,,
152,Cal Poly,Big West (West),,14,16,81.5,77.5,4.00,,-1.80,,8.61,-9.26,-0.65,,,
153,Louisiana Tech,Sun Belt,,15,14,66.0,62.4,3.59,,-3.72,,-6.57,5.81,-0.75,,,
154,Monmouth,NEC,,18,11,71.2,65.8,5.41,,-6.43,,-3.36,2.35,-1.02,,,
155,Akron,MAC,,8,18,70.5,71.9,-1.42,,0.98,,-1.24,0.06,-1.18,,,
156,Coppin State,MEAC,,22,9,79.1,72.5,6.58,,-7.79,,3.87,-5.08,-1.21,,,
157,Western Illinois,Mid-Cont,,19,10,75.6,69.4,6.10,,-5.71,,2.36,-3.66,-1.30,,,
158,Cal State Long Beach,Big West (West),,13,14,72.5,72.9,-0.37,,-1.14,,0.58,-2.09,-1.51,,,
159,Illinois-Chicago,MW Coll,,15,14,65.0,65.4,-0.38,,-1.15,,-3.96,2.43,-1.53,,,
160,Little Rock,Sun Belt,,18,11,74.3,69.4,4.86,,-4.10,,1.72,-3.29,-1.58,,,
161,Cal State Northridge,Big Sky,,14,15,75.8,73.5,2.31,,-2.83,,2.84,-4.64,-1.79,,,
162,UNC Wilmington,CAA,,16,14,58.9,61.0,-2.10,,0.28,,-10.17,8.31,-1.86,,,
163,San Diego State,WAC (Pacific),,12,15,76.1,79.0,-2.96,,1.65,,5.85,-7.94,-2.09,,,
164,Hartford,AEC,,17,11,73.4,70.5,2.86,,-5.17,,2.30,-4.62,-2.31,,,
165,Harvard,Ivy,,17,9,69.7,62.9,6.77,,-7.97,,-3.37,0.72,-2.65,,,
166,Pennsylvania,Ivy,,12,14,66.9,68.3,-1.38,,-1.45,,-1.83,-1.00,-2.84,,,
167,Liberty,Big South,,23,9,68.2,62.3,5.94,,-6.96,,-7.58,4.72,-2.86,,,
168,Marshall,Southern (North),,20,9,79.8,74.9,4.90,,-6.72,,5.00,-8.01,-3.01,,,
169,Indiana State,MVC,,12,16,69.5,73.9,-4.39,,1.26,,0.26,-3.39,-3.14,,,
170,Loyola (MD),MAAC,,13,14,68.8,68.8,0.04,,-3.29,,-0.94,-2.31,-3.25,,,
171,Cal State Fullerton,Big West (West),,13,14,72.9,73.9,-1.00,,-2.36,,2.45,-5.81,-3.36,,,
172,Montana State,Big Sky,,16,14,76.4,75.3,1.10,,-3.24,,3.00,-6.44,-3.44,,,
173,Navy,Patriot,,20,9,72.3,67.4,4.86,,-7.05,,-2.29,-1.28,-3.57,,,
174,Weber State,Big Sky,,15,13,78.3,79.4,-1.14,,-2.43,,7.17,-10.79,-3.62,,,
175,William & Mary,CAA,,12,16,65.4,67.1,-1.68,,-1.18,,-4.43,0.81,-3.62,,,
176,South Florida,CUSA (Red),,8,19,59.7,66.0,-6.22,,2.24,,-8.32,4.37,-3.95,,,
177,Kent State,MAC,,9,18,68.8,73.1,-4.30,,2.73,,-2.77,-1.22,-3.99,,,
178,Buffalo,Mid-Cont,,17,11,71.5,69.3,2.21,,-6.31,,-2.40,-1.70,-4.10,,,
179,Bucknell,Patriot,,18,11,70.3,64.5,5.83,,-8.91,,-4.67,0.48,-4.19,,,
180,Murray State,OVC,,20,10,78.6,72.5,6.17,,-8.18,,0.72,-4.98,-4.26,,,
181,Lamar,Sun Belt,,15,12,74.4,71.1,3.30,,-4.35,,0.93,-5.40,-4.47,,,
182,Northeastern Illinois,Mid-Cont,,16,12,75.9,74.7,1.18,,-4.40,,2.15,-6.71,-4.56,,,
183,Florida International,TAAC (East),,16,13,77.2,72.8,4.34,,-8.99,,3.46,-8.10,-4.65,,,
184,Western Kentucky,Sun Belt,,12,15,70.4,72.9,-2.48,,-1.13,,0.14,-4.81,-4.67,,,
185,Middle Tennessee,OVC,,19,12,78.3,73.1,5.23,,-6.17,,-0.32,-4.38,-4.70,,,
186,Loyola (IL),MW Coll,,12,15,65.6,66.1,-0.52,,-3.46,,-4.83,0.10,-4.73,,,
187,Northern Illinois,MW Coll,,12,15,68.1,69.7,-1.59,,-2.16,,-2.20,-2.65,-4.85,,,
188,Air Force,WAC (Pacific),,7,19,67.9,72.1,-4.19,,1.18,,-4.50,-0.41,-4.91,,,
189,UC Santa Barbara,Big West (West),,12,15,69.0,71.7,-2.63,,-0.89,,-2.35,-2.62,-4.97,,,
190,Austin Peay,OVC,,17,14,77.4,73.5,3.87,,-7.32,,1.65,-6.66,-5.01,,,
191,Fairfield,MAAC,,11,19,66.4,69.2,-2.80,,-2.38,,-3.02,-2.17,-5.18,,,
192,American,CAA,,11,16,67.8,71.1,-3.30,,-0.44,,-2.71,-2.50,-5.21,,,
193,McNeese State,Southland,,18,12,82.0,77.1,4.93,,-9.53,,4.67,-10.02,-5.35,,,
194,Arkansas State,Sun Belt,,15,12,73.6,73.0,0.67,,-4.48,,-0.87,-4.61,-5.48,,,
195,Hofstra,AEC,,12,15,65.3,67.0,-1.70,,-3.21,,-5.70,0.22,-5.48,,,
196,George Mason,CAA,,10,17,79.6,83.4,-3.81,,-1.73,,9.74,-15.28,-5.54,,,
197,Idaho State,Big Sky,,14,13,73.7,71.9,1.85,,-5.88,,-1.42,-4.17,-5.59,,,
198,North Texas,Big West (East),,10,16,66.9,70.2,-3.27,,0.22,,-3.61,-2.08,-5.70,,,
199,Pepperdine,WCC,,6,21,60.4,65.6,-5.11,,0.25,,-9.77,4.02,-5.75,,,
200,DePaul,CUSA (Blue),,3,23,55.2,67.7,-12.54,,6.66,,-9.39,3.55,-5.84,,,
201,Fordham,A-10 (East),,6,21,61.6,71.3,-9.63,,3.79,,-6.38,0.54,-5.84,,,
202,Appalachian State,Southern (North),,14,14,71.1,69.8,1.29,,-4.92,,-3.27,-2.65,-5.92,,,
203,Idaho,Big West (East),,13,17,65.2,67.3,-2.07,,1.59,,-8.97,2.92,-6.05,,,
204,Louisiana,Sun Belt,,12,16,73.4,76.6,-3.25,,-2.80,,2.62,-8.68,-6.05,,,
205,Mount St. Mary's,NEC,,14,13,72.0,72.4,-0.41,,-5.72,,-1.48,-4.65,-6.13,,,
206,Drake,MVC,,2,26,62.5,73.4,-10.82,,4.66,,-3.81,-2.35,-6.16,,,
207,Rider,NEC,,14,14,71.0,70.8,0.21,,-6.97,,-3.81,-2.46,-6.27,,,
208,Loyola Marymount,WCC,,7,21,68.4,74.6,-6.18,,1.15,,-2.09,-4.35,-6.44,,,
209,Portland,WCC,,9,18,67.1,72.4,-5.30,,-0.04,,-3.04,-3.52,-6.56,,,
210,Cleveland State,MW Coll,,9,19,64.7,72.1,-7.39,,0.69,,-2.32,-4.38,-6.70,,,
211,Manhattan,MAAC,,9,18,60.5,64.0,-3.52,,-3.19,,-9.10,2.40,-6.71,,,
212,Wright State,MW Coll,,7,20,65.3,70.7,-5.44,,0.29,,-3.20,-3.62,-6.83,,,
213,Charleston Southern,Big South,,17,13,71.7,70.1,1.63,,-6.56,,-0.95,-5.97,-6.92,,,
214,Colgate,Patriot,,12,16,71.6,72.1,-0.50,,-6.44,,-2.11,-4.83,-6.94,,,
215,Fairleigh Dickinson,NEC,,18,10,72.4,73.9,-1.57,,-5.48,,-1.17,-5.88,-7.05,,,
216,UNC Asheville,Big South,,18,10,69.0,69.2,-0.21,,-5.39,,-4.26,-2.84,-7.10,,,
217,Saint Peter's,MAAC,,13,15,59.4,62.1,-2.79,,-4.58,,-11.86,4.50,-7.37,,,
218,Florida Atlantic,TAAC (East),,16,11,70.2,67.1,3.04,,-9.34,,-4.89,-2.57,-7.46,,,
219,Texas State,Southland,,16,13,70.5,69.4,1.07,,-7.72,,-5.76,-1.78,-7.54,,,
220,Towson,AEC,,9,19,74.5,78.9,-4.46,,-3.15,,3.91,-11.45,-7.54,,,
221,Louisiana-Monroe,Southland,,14,14,71.5,71.2,0.29,,-5.85,,-4.67,-2.89,-7.56,,,
222,Maine,AEC,,11,20,63.5,66.3,-2.77,,-3.33,,-7.25,-0.33,-7.58,,,
223,Cornell,Ivy,,15,11,64.5,63.4,1.08,,-6.91,,-8.76,0.93,-7.83,,,
224,Niagara,MAAC,,11,17,69.6,74.7,-5.07,,-2.80,,-0.62,-7.25,-7.87,,,
225,Southern Utah,Ind,,9,17,62.8,67.2,-4.38,,1.77,,-8.85,0.85,-8.00,,,
226,Saint Francis (PA),NEC,,12,15,69.8,70.9,-1.07,,-7.05,,-4.30,-3.82,-8.12,,,
227,Tennessee Tech,OVC,,15,13,75.8,72.8,2.93,,-7.86,,-1.62,-6.66,-8.28,,,
228,Siena,MAAC,,9,18,65.5,70.1,-4.67,,-3.90,,-5.10,-3.47,-8.57,,,
229,The Citadel,Southern (South),,13,14,70.7,68.8,1.93,,-6.13,,-4.73,-4.05,-8.78,,,
230,Radford,Big South,,15,13,73.1,74.0,-0.89,,-6.16,,0.48,-9.35,-8.87,,,
231,Vermont,AEC,,14,13,68.6,70.7,-2.04,,-6.54,,-4.01,-4.87,-8.88,,,
232,Troy,Mid-Cont,,16,11,79.1,80.7,-1.59,,-7.03,,4.24,-13.30,-9.07,,,
233,North Carolina A&T,MEAC,,15,13,72.0,70.2,1.79,,-10.83,,-4.88,-4.75,-9.63,,,
234,UNC Greensboro,Big South,,10,20,63.2,68.8,-5.60,,-4.15,,-8.40,-1.35,-9.75,,,
235,Southeast Missouri State,OVC,,12,18,71.8,75.5,-3.70,,-5.14,,-3.22,-6.84,-10.06,,,
236,Central Michigan,MAC,,7,19,72.2,80.8,-8.62,,-0.01,,1.71,-11.92,-10.21,,,
237,Kansas City,Mid-Cont,,10,17,70.6,75.5,-4.96,,-3.25,,-2.58,-7.79,-10.37,,,
238,Youngstown State,Mid-Cont,,9,18,63.4,65.9,-2.41,,-7.10,,-12.09,1.61,-10.49,,,
239,Mississippi Valley State,SWAC,,19,10,83.2,78.6,4.59,,-12.98,,3.31,-13.85,-10.54,,,
240,Tennessee-Martin,OVC,,11,16,68.2,70.7,-2.52,,-7.06,,-8.57,-2.05,-10.62,,,
241,Northwestern State,Southland,,13,15,72.9,72.9,-0.04,,-9.33,,-4.93,-5.88,-10.81,,,
242,Milwaukee,MW Coll,,8,20,57.0,66.6,-9.57,,-0.61,,-11.79,0.74,-11.05,,,
243,Western Carolina,Southern (South),,14,13,73.7,74.5,-0.78,,-4.46,,-2.45,-8.63,-11.08,,,
244,Wagner,NEC,,10,17,72.3,76.7,-4.41,,-6.78,,-2.09,-9.10,-11.19,,,
245,Eastern Washington,Big Sky,,7,19,68.8,75.0,-6.12,,-3.64,,-5.22,-5.98,-11.20,,,
246,Samford,TAAC (West),,19,9,68.9,66.5,2.46,,-12.88,,-9.56,-1.74,-11.30,,,
247,Yale,Ivy,,10,16,63.1,66.6,-3.54,,-6.73,,-8.93,-2.48,-11.41,,,
248,Jackson State,SWAC,,14,16,71.3,74.9,-3.63,,-7.44,,-6.14,-5.33,-11.47,,,
249,VMI,Southern (North),,12,16,77.5,78.1,-0.61,,-4.86,,0.81,-12.31,-11.50,,,
250,Tennessee State,OVC,,9,18,73.6,79.1,-5.56,,-6.01,,-2.30,-9.26,-11.57,,,
251,South Carolina State,MEAC,,14,14,67.8,70.2,-2.39,,-9.40,,-7.81,-3.79,-11.60,,,
252,Central Connecticut State,Mid-Cont,,8,19,62.0,67.1,-5.11,,-6.92,,-12.48,0.45,-12.03,,,
253,Bethune-Cookman,MEAC,,12,16,68.3,70.9,-2.64,,-9.44,,-7.01,-5.10,-12.10,,,
254,Northeastern,AEC,,7,20,63.7,72.6,-8.85,,-3.38,,-8.73,-3.50,-12.23,,,
255,Coastal Carolina,Big South,,11,16,63.6,67.6,-4.00,,-6.69,,-8.99,-3.32,-12.31,,,
