Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
225,Morehead State,OVC (East),,15,18,72.6,73.0,-0.36,,-1.79,,1.56,-6.90,-5.34,95.99,102.56,-6.57
226,Morgan State,MEAC,,17,15,67.6,65.4,2.13,,-7.50,,-1.46,-3.92,-5.38,94.77,101.57,-6.81
227,Savannah State,MEAC,,19,15,56.8,55.5,1.29,,-4.71,,-12.83,7.43,-5.40,83.72,90.06,-6.34
228,Southeast Missouri State,OVC (West),,17,16,74.1,71.5,2.61,,-6.04,,1.88,-7.38,-5.49,100.12,106.98,-6.85
229,Coastal Carolina,Big South (South),,14,15,67.0,63.4,3.55,,-5.18,,-5.01,-0.55,-5.56,94.47,101.37,-6.90
230,Norfolk State,MEAC,,21,12,66.3,65.5,0.79,,-6.54,,-3.48,-2.28,-5.76,91.99,99.60,-7.61
231,Portland,WCC,,11,21,61.0,68.4,-7.44,,3.24,,-6.64,0.82,-5.82,91.64,99.09,-7.46
232,Hartford,AEC,,17,14,60.1,61.2,-1.13,,-4.70,,-9.09,3.26,-5.83,90.37,97.53,-7.16
233,Mount St. Mary's,NEC,,18,14,69.8,71.5,-1.75,,-4.08,,-0.51,-5.33,-5.83,98.62,106.51,-7.90
234,Florida Atlantic,Sun Belt (East),,14,18,65.4,67.6,-2.25,,-2.45,,-3.48,-2.36,-5.84,95.63,102.84,-7.22
235,St. Francis (NY),NEC,,12,18,70.3,71.4,-1.17,,-4.74,,-0.78,-5.12,-5.91,98.83,106.14,-7.31
236,Holy Cross,Patriot,,12,18,61.1,64.3,-3.17,,-2.96,,-6.64,0.52,-6.12,94.97,103.61,-8.64
237,Stetson,A-Sun,,15,16,70.3,71.5,-1.23,,-4.13,,0.89,-7.02,-6.13,98.28,106.43,-8.15
238,Central Michigan,MAC (West),,11,20,67.5,71.8,-4.32,,-1.22,,0.81,-6.96,-6.15,102.19,110.19,-8.00
239,Eastern Michigan,MAC (West),,16,18,56.6,59.1,-2.50,,-1.25,,-12.30,6.05,-6.25,89.33,96.38,-7.05
240,Brown,Ivy,,13,15,62.4,64.3,-1.86,,-3.02,,-5.93,-0.39,-6.32,92.50,100.72,-8.22
241,Marist,MAAC,,10,21,66.0,70.7,-4.71,,-1.62,,-0.69,-5.63,-6.33,94.59,103.62,-9.03
242,North Texas,Sun Belt (West),,12,20,66.2,68.8,-2.63,,-2.71,,-2.79,-3.59,-6.38,94.30,102.35,-8.05
243,Texas State,WAC,,12,22,70.5,75.2,-4.71,,-0.93,,4.03,-10.42,-6.39,98.47,106.14,-7.68
244,Western Carolina,Southern (North),,14,19,69.3,69.7,-0.33,,-4.39,,-0.69,-5.73,-6.42,98.42,106.87,-8.46
245,Sam Houston State,Southland,,17,17,63.8,61.2,2.59,,-5.19,,-9.74,3.26,-6.48,90.81,98.93,-8.12
246,UTSA,WAC,,10,22,64.0,69.5,-5.47,,-1.01,,-3.26,-3.22,-6.48,98.23,106.79,-8.56
247,Cal State Bakersfield,Ind,,14,16,68.0,69.0,-0.97,,-2.22,,-3.01,-3.48,-6.49,94.28,102.56,-8.28
248,Miami (OH),MAC (East),,9,22,63.0,68.6,-5.61,,-0.25,,-4.01,-2.61,-6.62,95.15,104.31,-9.17
249,Ball State,MAC (West),,15,15,65.2,68.0,-2.80,,-3.14,,-3.15,-3.54,-6.70,96.68,105.73,-9.05
250,Wofford,Southern (South),,13,19,58.1,59.1,-1.00,,-4.61,,-11.71,5.00,-6.71,86.40,95.78,-9.39
251,Fordham,A-10,,7,24,64.4,75.9,-11.48,,4.60,,0.09,-6.97,-6.88,97.11,105.93,-8.81
252,North Carolina A&T,MEAC,,20,17,62.1,61.9,0.22,,-6.29,,-7.46,0.53,-6.93,88.65,97.59,-8.94
253,Pennsylvania,Ivy,,9,22,62.8,68.3,-5.48,,-1.47,,-4.10,-2.85,-6.95,91.31,100.53,-9.22
254,Purdue-Fort Wayne,Summit,,16,17,67.1,66.0,1.06,,-5.31,,-3.31,-3.68,-6.99,93.98,103.58,-9.60
255,North Florida,A-Sun,,13,19,66.3,69.8,-3.56,,-2.96,,-2.21,-4.88,-7.09,96.44,107.02,-10.58
256,Cornell,Ivy,,13,18,65.8,69.9,-4.13,,-2.35,,-1.84,-5.42,-7.25,96.02,106.10,-10.08
257,Cleveland State,Horizon,,14,18,64.1,69.6,-5.47,,-0.16,,-3.94,-3.39,-7.33,95.38,105.36,-9.98
258,South Dakota,Summit,,10,20,70.4,73.6,-3.17,,-2.93,,1.61,-9.12,-7.50,100.69,110.94,-10.25
259,Northern Kentucky,A-Sun,,11,16,58.6,61.0,-2.41,,-5.15,,-11.72,4.17,-7.55,93.42,103.65,-10.23
260,Old Dominion,CAA,,5,25,64.9,70.9,-6.03,,-1.53,,-2.68,-4.88,-7.56,95.42,105.69,-10.27
261,Northern Colorado,Big Sky,,13,18,70.5,70.4,0.10,,-5.31,,-1.75,-6.01,-7.76,98.99,108.98,-9.99
262,Appalachian State,Southern (North),,15,16,71.3,71.6,-0.32,,-5.74,,0.38,-8.26,-7.88,95.53,106.19,-10.66
263,Central Connecticut State,NEC,,13,17,72.9,77.1,-4.20,,-4.03,,3.46,-11.68,-8.23,97.72,108.04,-10.32
264,New Hampshire,AEC,,9,20,60.2,62.7,-2.55,,-4.17,,-8.85,0.60,-8.24,88.62,100.58,-11.97
265,NJIT,GWC,,16,13,70.4,64.4,5.97,,-9.02,,-3.92,-4.42,-8.34,91.21,102.17,-10.96
266,American,Patriot,,10,20,57.8,63.9,-6.03,,-2.52,,-9.53,0.98,-8.55,94.41,107.49,-13.08
267,Winthrop,Big South (South),,14,17,60.0,61.2,-1.23,,-4.39,,-10.43,1.86,-8.57,92.34,104.66,-12.32
268,North Dakota,Big Sky,,16,17,67.3,68.0,-0.64,,-5.46,,-3.56,-5.10,-8.66,92.91,103.71,-10.81
269,Colgate,Patriot,,11,21,63.5,69.7,-6.16,,-2.57,,-3.68,-5.05,-8.72,93.64,105.96,-12.32
270,Troy,Sun Belt (East),,12,21,62.0,66.8,-4.76,,-4.00,,-7.16,-1.59,-8.75,95.55,107.65,-12.10
271,Eastern Illinois,OVC (West),,11,21,60.4,64.2,-3.81,,-5.08,,-9.31,0.40,-8.92,96.71,109.60,-12.90
272,Saint Peter's,MAAC,,9,21,59.6,65.7,-6.13,,-2.90,,-9.43,0.39,-9.04,89.83,102.93,-13.10
273,Liberty,Big South (North),,15,21,69.1,70.0,-0.83,,-5.78,,-2.87,-6.24,-9.11,95.85,108.34,-12.49
274,Dartmouth,Ivy,,9,19,61.4,65.9,-4.46,,-3.16,,-7.14,-2.06,-9.20,92.87,105.60,-12.73
275,Hampton,MEAC,,14,17,62.5,64.0,-1.52,,-7.80,,-6.08,-3.24,-9.32,84.63,97.47,-12.84
276,UNC Greensboro,Southern (North),,9,22,71.7,73.7,-2.06,,-5.28,,1.22,-10.60,-9.38,94.73,107.20,-12.47
277,San Jose State,WAC,,9,20,62.1,68.9,-6.79,,-0.96,,-7.25,-2.17,-9.43,87.92,101.23,-13.31
278,Sacramento State,Big Sky,,14,15,64.7,65.7,-0.97,,-6.88,,-8.48,-1.02,-9.50,93.51,106.28,-12.77
279,Bethune-Cookman,MEAC,,14,20,67.1,68.2,-1.03,,-6.41,,-4.30,-5.21,-9.51,94.16,107.67,-13.51
280,Maine,AEC,,11,19,66.3,69.7,-3.43,,-4.10,,-2.33,-7.22,-9.55,92.78,105.23,-12.45
281,Tennessee Tech,OVC (East),,12,17,64.8,67.3,-2.52,,-3.21,,-6.17,-3.42,-9.58,92.76,105.81,-13.05
282,Georgia Southern,Southern (South),,14,19,62.1,65.1,-2.97,,-4.98,,-8.76,-0.86,-9.62,92.49,106.32,-13.83
283,Sacred Heart,NEC,,9,20,70.2,76.3,-6.07,,-3.68,,0.12,-9.87,-9.75,96.67,109.46,-12.78
284,Samford,Southern (North),,11,21,61.2,66.1,-4.91,,-4.34,,-8.23,-1.79,-10.02,95.10,109.33,-14.23
285,UNC Wilmington,CAA,,10,20,63.3,70.4,-7.07,,-2.24,,-4.95,-5.12,-10.07,93.72,107.81,-14.09
286,Jacksonville,A-Sun,,14,18,68.2,71.9,-3.72,,-4.47,,-1.37,-8.83,-10.20,92.10,106.14,-14.05
287,Campbell,Big South (North),,13,20,69.2,72.6,-3.36,,-5.53,,-2.26,-7.97,-10.23,94.65,108.91,-14.26
288,Siena,MAAC,,8,24,60.0,68.4,-8.38,,-1.86,,-8.01,-2.22,-10.23,91.15,105.88,-14.73
289,Milwaukee,Horizon,,8,24,62.7,70.8,-8.03,,-0.25,,-5.23,-5.08,-10.31,91.11,105.96,-14.86
290,Chattanooga,Southern (North),,13,19,69.3,72.4,-3.13,,-4.93,,-2.42,-8.01,-10.43,93.96,108.27,-14.31
291,Nicholls State,Southland,,9,21,67.3,72.9,-5.57,,-5.00,,-2.07,-8.49,-10.56,94.26,109.29,-15.04
292,Southeastern Louisiana,Southland,,13,18,63.4,68.2,-4.77,,-3.77,,-6.15,-4.52,-10.67,91.22,105.55,-14.33
293,Hofstra,CAA,,7,25,58.5,66.6,-8.09,,-1.90,,-10.08,-0.65,-10.74,86.59,101.45,-14.86
294,Radford,Big South (North),,13,19,66.8,68.1,-1.34,,-7.27,,-6.55,-4.27,-10.83,87.06,101.93,-14.87
295,Eastern Washington,Big Sky,,10,21,69.2,74.5,-5.29,,-5.58,,-1.45,-9.42,-10.87,93.41,108.14,-14.74
296,Central Arkansas,Southland,,13,17,76.5,78.6,-2.17,,-6.14,,5.18,-16.06,-10.89,95.83,110.07,-14.24
297,Portland State,Big Sky,,8,20,68.9,72.8,-3.86,,-5.64,,-1.88,-9.06,-10.94,99.70,114.80,-15.09
298,Montana State,Big Sky,,13,17,70.6,72.7,-2.10,,-6.78,,-1.62,-9.38,-11.00,97.46,112.06,-14.60
299,Rice,CUSA,,5,26,60.5,70.9,-10.45,,0.01,,-7.87,-3.26,-11.13,94.00,110.54,-16.54
300,SIU Edwardsville,OVC (West),,9,18,62.9,67.7,-4.74,,-4.65,,-7.77,-3.40,-11.17,88.85,104.21,-15.36
301,Delaware State,MEAC,,15,18,60.5,63.5,-2.94,,-5.89,,-9.51,-1.67,-11.18,91.86,108.25,-16.38
302,Navy,Patriot,,8,23,55.1,60.9,-5.77,,-4.42,,-13.68,2.39,-11.29,86.31,103.73,-17.42
303,VMI,Big South (North),,14,17,78.2,77.8,0.39,,-7.08,,3.44,-14.80,-11.36,97.49,111.77,-14.28
304,Utah Valley,GWC,,14,18,67.4,67.7,-0.25,,-7.04,,-4.71,-6.68,-11.39,94.82,110.75,-15.93
305,Lipscomb,A-Sun,,12,18,69.3,76.7,-7.37,,-3.17,,0.25,-11.66,-11.41,93.34,108.96,-15.62
306,McNeese State,Southland,,14,17,66.3,70.1,-3.77,,-4.64,,-5.80,-5.70,-11.50,92.01,107.73,-15.72
307,East Tennessee State,A-Sun,,10,22,62.3,71.4,-9.06,,-2.11,,-7.19,-4.35,-11.53,90.74,108.76,-18.03
308,Texas A&M-Corpus Christi,Southland,,6,23,60.2,67.7,-7.45,,-3.68,,-9.51,-2.27,-11.78,92.18,108.79,-16.61
309,Chicago State,GWC,,11,22,65.2,69.0,-3.79,,-4.92,,-7.35,-4.44,-11.79,87.06,103.00,-15.95
310,UC Riverside,Big West,,6,25,59.0,66.5,-7.52,,-2.02,,-13.09,1.29,-11.81,84.66,101.63,-16.97
311,Northern Illinois,MAC (West),,5,25,54.0,62.8,-8.87,,-2.20,,-14.75,2.76,-12.00,82.48,100.41,-17.94
312,Monmouth,NEC,,10,21,64.8,72.6,-7.84,,-4.17,,-5.46,-6.55,-12.01,87.28,103.34,-16.06
313,Southern Utah,Big Sky,,11,20,66.6,71.9,-5.29,,-5.11,,-4.30,-7.84,-12.14,88.43,104.18,-15.75
314,Northern Arizona,Big Sky,,11,21,66.9,75.3,-8.47,,-3.69,,-2.43,-9.72,-12.15,92.50,107.98,-15.47
315,Arkansas-Pine Bluff,SWAC,,16,14,62.7,66.6,-3.93,,-8.28,,-7.71,-4.51,-12.21,86.39,103.03,-16.64
316,Austin Peay,OVC (West),,8,23,71.5,76.5,-4.94,,-4.28,,-0.08,-12.24,-12.31,94.66,111.21,-16.55
317,Maryland-Baltimore County,AEC,,8,23,63.5,71.5,-7.94,,-3.68,,-4.17,-8.32,-12.48,91.06,107.80,-16.74
318,Coppin State,MEAC,,8,24,63.6,71.2,-7.56,,-4.19,,-5.22,-7.42,-12.64,88.77,105.75,-16.99
319,Idaho State,Big Sky,,6,24,57.0,64.3,-7.27,,-4.94,,-13.83,0.75,-13.08,87.33,107.05,-19.73
320,Texas-Rio Grande Valley,GWC,,16,16,65.7,67.3,-1.69,,-8.19,,-8.56,-4.81,-13.37,89.06,107.85,-18.79
321,Kansas City,Summit,,8,24,60.9,70.4,-9.44,,-2.74,,-9.31,-4.30,-13.61,89.40,107.92,-18.52
322,Louisiana-Monroe,Sun Belt (West),,4,23,60.0,72.6,-12.52,,-1.43,,-7.58,-6.37,-13.95,89.25,108.96,-19.71
323,Alcorn State,SWAC,,10,24,60.4,66.1,-5.68,,-7.11,,-11.59,-2.67,-14.27,82.84,102.08,-19.24
324,Howard,MEAC,,7,24,52.1,60.3,-8.16,,-5.34,,-17.11,2.70,-14.41,80.42,101.86,-21.44
325,Jackson State,SWAC,,11,18,66.2,71.5,-5.28,,-9.55,,-4.85,-9.97,-14.82,89.98,109.66,-19.68
326,Kennesaw State,A-Sun,,3,27,61.0,71.7,-10.63,,-4.50,,-8.46,-6.68,-15.13,88.39,110.64,-22.25
327,Saint Francis (PA),NEC,,5,24,62.2,73.0,-10.79,,-4.36,,-9.36,-5.79,-15.15,89.91,111.90,-21.99
328,Omaha,Summit,,11,20,71.5,82.2,-10.74,,-3.91,,2.75,-17.94,-15.19,95.77,116.35,-20.58
329,Houston Baptist,GWC,,14,17,63.9,67.1,-3.16,,-8.10,,-9.38,-5.86,-15.25,82.44,102.72,-20.28
330,Prairie View,SWAC,,15,19,64.2,65.4,-1.21,,-10.11,,-10.36,-5.27,-15.63,83.26,104.84,-21.58
331,IUPUI,Summit,,6,26,65.5,76.6,-11.09,,-2.79,,-3.91,-12.01,-15.92,93.36,116.04,-22.67
332,Florida A&M,MEAC,,8,23,65.0,72.1,-7.10,,-6.17,,-6.06,-10.05,-16.11,85.05,106.90,-21.85
333,Tennessee-Martin,OVC (West),,9,21,66.9,76.5,-9.57,,-4.14,,-4.83,-11.71,-16.54,89.65,111.65,-22.01
334,The Citadel,Southern (South),,8,22,64.4,73.2,-8.80,,-5.42,,-5.54,-11.42,-16.96,93.87,118.58,-24.71
335,Furman,Southern (South),,7,24,60.3,70.3,-10.03,,-5.25,,-10.09,-7.33,-17.42,87.29,112.89,-25.61
336,Presbyterian,Big South (South),,8,24,62.1,70.3,-8.16,,-4.67,,-9.86,-7.57,-17.43,91.57,117.67,-26.10
337,Alabama State,SWAC,,10,22,61.8,69.7,-7.88,,-9.03,,-8.71,-9.18,-17.90,86.25,110.53,-24.28
338,Fairleigh Dickinson,NEC,,7,24,65.6,79.0,-13.35,,-4.64,,-4.64,-13.35,-17.99,89.79,114.20,-24.42
339,South Carolina State,MEAC,,6,24,60.3,71.2,-10.90,,-5.07,,-9.18,-8.95,-18.14,86.82,112.60,-25.78
340,Alabama A&M,SWAC,,11,20,63.1,69.7,-6.55,,-9.82,,-9.20,-9.20,-18.41,86.03,111.61,-25.58
341,Binghamton,AEC,,3,27,55.9,69.4,-13.50,,-3.68,,-12.26,-6.26,-18.51,81.57,108.33,-26.76
342,Mississippi Valley State,SWAC,,5,23,63.0,73.9,-10.86,,-8.29,,-6.74,-12.41,-19.14,84.43,110.50,-26.07
343,Longwood,Big South (North),,8,25,68.8,81.4,-12.64,,-5.07,,-3.36,-15.96,-19.32,89.47,115.34,-25.87
344,Maryland-Eastern Shore,MEAC,,2,26,54.8,69.3,-14.50,,-5.16,,-12.34,-7.33,-19.66,83.32,111.62,-28.30
345,Lamar,Southland,,3,28,60.1,77.4,-17.29,,-3.27,,-8.96,-11.60,-20.56,81.44,109.04,-27.60
346,New Orleans,Ind,,8,18,68.9,75.3,-6.42,,-6.14,,-5.74,-15.54,-21.28,83.22,112.03,-28.81
347,Grambling,SWAC,,0,28,49.7,76.4,-26.68,,-9.19,,-21.64,-14.23,-35.87,71.13,123.16,-52.03
